Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
230,0,98,94,4,0,0,0,91067160,12725744,38102856,128,78484628,,23008132,24226592,21746268,22086168,,5944060,441044,381836,5958804,,11439004,7954256,7094764,11614832,,32,32,32,32,,19079024,20363084,19622636,19419884
232,1,99,95,4,0,0,0,91671736,11949736,37046728,128,79144652,,23362532,24360508,21658556,22290140,,5583780,309088,307084,5749784,,11078820,7826252,6733812,11407844,,32,32,32,32,,19426368,20491540,19629940,19596804
235,0,100,97,3,0,0,0,92434760,11722340,36315892,128,79313012,,23489156,24656432,21941544,22347628,,5440348,306420,284988,5690584,,10936648,7580520,6448852,11349872,,32,32,32,32,,19549948,20459864,19650232,19652968
237,0,101,98,3,0,0,0,93135212,11346764,35537056,128,79654724,,23697704,24905820,22051644,22480044,,5235676,264176,290096,5556816,,10733484,7278008,6309252,11216312,,32,32,32,32,,19714548,20519120,19639144,19781912
239,1,102,98,4,0,0,0,93709648,10697836,34517632,128,80167720,,24024584,24654528,22214096,22816440,,4901556,342676,244416,5209188,,10399588,7080064,6169232,10868748,,32,32,32,32,,20019764,20422448,19676336,20049172
242,0,103,99,4,0,0,0,90925560,10278176,33795772,128,80560496,,24278828,24729964,18929216,22987552,,4646480,261556,332164,5037976,,10144516,6999496,5952336,10699424,,32,32,32,32,,20292852,20494564,19548944,20224136
244,1,104,101,3,0,0,0,92836592,9685288,32693608,128,81067388,,24579176,24971348,20042112,23243956,,4341192,321136,262580,4760380,,9840688,6810804,5619004,10423112,,32,32,32,32,,20591620,20397888,19598900,20478980
247,0,105,102,3,0,0,0,93905312,9317676,31924804,128,81428512,,24628988,25240312,20416624,23619388,,4283308,311320,317108,4405940,,9782816,6532196,5540756,10069036,,32,32,32,32,,20653164,20374848,19611048,20789452
249,0,106,102,4,0,0,0,94425028,8941104,31414980,128,81801208,,24704560,25398368,20479900,23842200,,4216324,308292,250904,4165584,,9716044,6394940,5473256,9830740,,32,32,32,32,,20707480,20399196,19673708,21020824
252,0,107,103,4,0,0,0,95538036,8350600,30694920,128,82265632,,25106316,25454972,21039748,23937000,,3817148,240604,242320,4050528,,9316980,6329516,5331460,9716964,,32,32,32,32,,21063960,20453056,19636524,21112092
254,0,108,104,4,0,0,0,94546824,8226132,30052332,128,82367304,,25203640,25616564,19646932,24079688,,3699224,360904,247352,3918652,,9199192,6194068,5073692,9585380,,32,32,32,32,,21189608,20306596,19619360,21251740
256,1,109,106,3,0,0,0,93741396,8093560,29440212,128,82432332,,25340092,26046244,18209696,24145364,,3558568,271824,408424,3854744,,9060236,5831008,5027280,9521688,,32,32,32,32,,21251248,20377844,19448872,21354368
259,0,110,106,4,0,0,0,91793876,7186224,28298208,128,83325340,,25847488,23086836,18314848,24544704,,3054828,371460,293812,3466124,,8558560,5683608,4918812,9137228,,32,32,32,32,,21753032,20324608,19551628,21696072
261,1,111,108,3,0,0,0,87559160,6862436,27730608,128,83701268,,26034532,18610456,18201268,24712904,,2854372,400064,323584,3284416,,8359296,5597788,4817984,8955540,,32,32,32,32,,21943340,20372000,19522484,21863444
264,0,112,109,3,0,0,0,88966608,6348544,26758548,128,84126592,,26140524,19331060,18498724,24996300,,2747752,245416,363476,2991900,,8255300,5331964,4504696,8666588,,32,32,32,32,,22033752,20535864,19416048,22140928
266,0,113,110,3,0,0,0,89592148,6075108,26086608,128,84383768,,26213968,19336180,18868536,25173464,,2673396,243504,341208,2817000,,8180976,5191724,4219764,8494144,,32,32,32,32,,22103700,20567240,19446080,22266748
268,1,114,110,4,0,0,0,90148776,5972444,25665104,128,84438584,,26244400,19709692,19023652,25171032,,2638700,236008,285620,2812116,,8150684,4991400,4033544,8489476,,32,32,32,32,,22108412,20591228,19471972,22266972
271,0,115,111,4,0,0,0,95471860,6034176,25172412,128,84282204,,26281232,24746404,19276924,25167300,,2597068,264952,352056,2820100,,8109024,4727012,3837380,8498996,,32,32,32,32,,22108080,20496804,19408796,22268524
273,1,116,111,5,0,0,0,93774940,6099528,24416752,128,84156608,,26275516,22616084,19704028,25179312,,2612876,362420,320748,2803484,,8124848,4382456,3426716,8482732,,32,32,32,32,,22108096,20407252,19372404,22268856
276,0,117,112,5,0,0,0,93271240,6030760,24014784,128,84217652,,26286008,21987420,19816240,25181572,,2594752,305184,327868,2802956,,8108944,4247264,3176352,8482224,,32,32,32,32,,22110332,20463180,19375264,22268876
279,0,118,112,6,0,0,0,93678376,5928968,23537740,128,84191108,,26332636,22130904,19984060,25230776,,2541876,366100,274504,2746488,,8056364,4082216,2973100,8426060,,32,32,32,32,,22110588,20392856,19418452,22269212
281,0,119,113,6,0,0,0,93933708,5916860,23295556,128,84128412,,26316428,22291092,20084848,25241340,,2549428,279812,353824,2733796,,8063924,3908080,2910172,8413380,,32,32,32,32,,22110588,20395632,19352968,22269224
284,0,120,113,7,0,0,0,94013744,5864612,23229984,128,84113592,,26319044,22316804,20164940,25212956,,2546156,289180,278168,2751108,,8060792,3890100,2848172,8430920,,32,32,32,32,,22110732,20366780,19366644,22269436
286,1,121,113,8,0,0,0,93967364,5847416,23246212,128,84143908,,26340824,22259632,20167924,25198984,,2523560,281852,276828,2765176,,8038512,3913344,2849360,8444996,,32,32,32,32,,22111032,20394432,19368984,22269460
