Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
147,848,65,59,37,0,27247308,13846112,,5184120,4720472,5757876,3186604,8398236,,1274896,2086988,2127756,8217748,138724
148,854,65,58,37,0,27080860,13681576,,5147940,4655276,5708224,3171184,8398236,,1257368,1851468,2198660,8235356,138724
149,860,65,58,37,0,27222236,12904244,,5141140,4768936,5758304,3155620,8398236,,1057656,1329892,2127092,8250880,138724
150,866,65,58,37,0,27195652,12595956,,5170428,4727708,5736972,3162308,8398236,,1010660,1035044,2169172,8242356,138724
151,872,65,58,37,0,27240520,12716744,,5162196,4742228,5775204,3162656,8398236,,939212,1009336,2386848,8242624,138724
152,878,65,58,37,0,27223496,12473068,,5136408,4796388,5729528,3162936,8398236,,805256,939448,2347356,8242284,138724
153,884,72,53,37,0,27677016,10895452,,5241044,4804688,5777880,3154536,8698868,,657196,1060024,780556,8251052,146624
154,890,73,53,37,0,28733020,12396272,,5249056,4773544,6855552,3156000,8698868,,648352,1059524,2291528,8250244,146624
155,895,73,53,37,0,28657132,11469816,,5194060,4725752,6877012,3161440,8698868,,699760,141012,2243748,8238672,146624
156,901,73,53,37,0,28606328,11535612,,5142344,4730676,6872964,3161476,8698868,,748376,144832,2253100,8242680,146624
157,907,73,53,37,0,28550416,11572364,,5168000,4731996,6796052,3155500,8698868,,722228,141516,2312472,8249524,146624
158,913,74,52,37,0,28429108,11634824,,5153824,4731996,6686556,3157864,8698868,,733156,141516,2366292,8247236,146624
159,919,74,52,37,0,28565020,11556884,,5206760,4703708,6775516,3180168,8698868,,696836,143888,2345752,8223784,146624
160,925,74,52,37,0,28417172,11664136,,5150628,4615508,6773072,3179096,8698868,,753708,169040,2370084,8224680,146624
161,931,74,52,37,0,28436948,11586284,,5148708,4603380,6799184,3186808,8698868,,755032,142280,2323268,8219080,146624
162,937,74,52,37,0,28469664,11515160,,5152908,4603380,6840912,3173596,8698868,,748440,142280,2245248,8232568,146624
163,943,74,52,37,0,28513256,12689324,,5158552,4642268,6840276,3173292,8698868,,742848,1315384,2251460,8233008,146624
164,949,74,52,37,0,28579100,13504924,,5156960,4715404,6840852,3167016,8698868,,1815352,1061404,2248076,8233468,146624
165,955,74,52,37,0,28573836,13369224,,5165952,4731860,6829504,3147652,8698868,,1648912,1040224,2279072,8254392,146624
166,961,74,52,37,0,28484860,13442816,,5073860,4733240,6845728,3133164,8698868,,1741280,1038148,2244508,8272256,146624
167,966,74,52,37,0,28465772,13474456,,5063524,4724772,6821568,3157040,8698868,,1752796,1039732,2288472,8246832,146624
168,972,75,51,37,0,28434792,13564580,,5068772,4708212,6798912,3160028,8698868,,1747512,1074200,2352320,8243924,146624
169,978,75,51,37,0,28316236,14839512,,5076944,4587812,6790216,3162396,8698868,,1739716,2361700,2350240,8241232,146624
170,984,75,51,37,0,28430160,14171480,,5073400,4647464,6837468,3172960,8698868,,1739092,1786760,2268300,8230704,146624
171,990,75,51,37,0,28462860,13693992,,5078808,4671632,6840972,3172580,8698868,,1733252,1286240,2297228,8230648,146624
172,996,75,51,37,0,28500428,13465156,,5079676,4681528,6862296,3178060,8698868,,1732112,1105472,2255416,8225532,146624
173,1002,75,51,37,0,28477348,13496656,,5072276,4684144,6836704,3185356,8698868,,1739088,1103032,2294536,8213376,146624
174,1008,75,51,37,0,28385364,14200580,,5083168,4650644,6783964,3168720,8698868,,1729400,1363236,2729056,8232264,146624
175,1013,75,51,37,0,28412224,13912752,,5071020,4672068,6784212,3186056,8698868,,1741096,1279164,2535884,8209984,146624
176,1019,75,51,37,0,28449928,13526152,,5065368,4682468,6820812,3182412,8698868,,1746472,1108332,2311976,8212748,146624
177,1025,75,51,37,0,28454332,13533984,,5070528,4684692,6789080,3211164,8698868,,1741028,1107000,2357868,8181464,146624
178,1031,75,51,37,0,28418748,13578344,,5072052,4687208,6769092,3191528,8698868,,1738696,1099816,2383860,8209348,146624
179,1037,75,51,37,0,28416124,13581104,,5070692,4688984,6769200,3188380,8698868,,1740672,1097496,2384032,8212280,146624
180,1043,76,50,37,0,28561340,13862908,,5069636,4815984,6797844,3179008,8698868,,1741468,1156304,2596692,8221820,146624
181,1048,78,48,37,0,28474444,13557356,,5077592,4720748,6795116,3182120,8698868,,1696992,1058056,2436544,8219140,146624
182,1054,78,48,37,0,28444684,13346644,,5086904,4720144,6769756,3169012,8698868,,1530500,1057840,2379416,8232264,146624
183,1060,78,48,37,0,28441896,13195644,,5085904,4728920,6769220,3158984,8698868,,1431652,998120,2380900,8238348,146624
184,1066,78,48,37,0,29355508,13142156,,5089832,4741300,6801992,3165852,9556532,,1426200,971136,2347604,8233912,163304
185,1072,78,48,37,0,29395200,13069184,,5089320,4754900,6829440,3165008,9556532,,1426552,945516,2299732,8234080,163304
186,1078,78,48,37,0,29478784,13404184,,5088196,4708452,6808488,3167756,9705892,,1426692,1025548,2581756,8231360,138828
187,1084,78,48,37,0,29625388,13083820,,5079284,4763696,6817040,3177016,9788352,,1435948,944668,2342784,8221836,138584
188,1090,78,48,37,0,29731824,13155288,,5087388,4764096,6750656,3184940,9944744,,1427880,943408,2419600,8214076,150324
189,1095,78,48,37,0,29930508,12864972,,5083996,4825688,6861036,3184564,9975224,,1317272,877644,2287472,8213816,168768
190,1101,78,48,37,0,29840708,12833084,,5081396,4791508,6806224,3186356,9975224,,1176064,919744,2355896,8212612,168768
191,1107,78,48,37,0,29944364,12768628,,5085480,4797588,6828500,3186388,10046408,,1172692,913304,2310964,8212164,159504
192,1113,78,48,37,0,29854112,15155900,,5090404,4637896,6809868,3166736,10149208,,1166088,2954732,2649104,8228508,157468
193,1119,78,48,37,0,29880932,14443676,,5091944,4637604,6834084,3168092,10149208,,1164540,2590120,2304236,8227312,157468
194,1125,78,48,37,0,29883880,14342040,,5089084,4643848,6810848,3190892,10149208,,1166680,2464648,2346256,8206988,157468
195,1130,78,48,37,0,29907588,14289716,,5096956,4646156,6836332,3178936,10149208,,1158588,2454564,2300504,8218592,157468
196,1136,78,48,37,0,29957664,14331576,,5095924,4644464,6797784,3173888,10245604,,1159392,2455916,2353224,8224136,138908
197,1142,78,48,37,0,29999608,14275208,,5095820,4644160,6839924,3174100,10245604,,1159420,2455204,2297564,8224112,138908
198,1148,78,48,37,0,30009700,14520684,,5086324,4686232,6815340,3176200,10245604,,1169036,2408676,2582192,8221872,138908
199,1154,80,46,37,0,29964676,14232440,,5090860,4665796,6792304,3170112,10245604,,1164600,2337316,2363272,8228344,138908
200,1160,80,46,37,0,29992764,13858956,,5100648,4667860,6817980,3160672,10245604,,1154492,1989540,2338104,8237912,138908
201,1166,80,46,37,0,29984356,13772156,,5101840,4666700,6830928,3139284,10245604,,1151688,1915960,2304840,8260760,138908
202,1171,80,46,37,0,30005048,13763888,,5104896,4667556,6812216,3174776,10245604,,1148996,1914680,2343020,8218284,138908
203,1177,80,46,37,0,30117904,14019588,,5104168,4667552,6791524,3177980,10376680,,1153480,1916668,2591932,8218788,138720
204,1183,80,46,37,0,30125848,13974336,,5105928,4669152,6797232,3176856,10376680,,1151212,1915712,2548900,8219792,138720
205,1189,80,46,37,0,30165572,13639620,,5106384,4669260,6826232,3187016,10376680,,1047740,1915008,2328236,8209916,138720
206,1195,80,46,37,0,30140276,13510912,,5112624,4670260,6799180,3181532,10376680,,886648,1913296,2357428,8214820,138720
207,1201,80,46,37,0,30145008,13504696,,5113616,4668848,6798712,3187152,10376680,,884020,1915044,2357120,8209792,138720
208,1207,80,46,37,0,30192504,13431936,,5113360,4668808,6843916,3189740,10376680,,883784,1912684,2289272,8207476,138720
209,1212,80,46,37,0,30153744,13622112,,5112924,4671800,6815400,3176940,10376680,,788260,1909020,2564128,8221984,138720
210,1218,80,46,37,0,30247548,13496752,,5108348,4672136,6816300,3170840,10479924,,792792,1908508,2424956,8227736,142760
211,1224,80,46,37,0,30253964,11318096,,5111992,4671928,6817712,3170604,10481728,,789320,1908592,220456,8222060,177668
212,1230,80,46,37,0,30246164,13419256,,5098892,4672324,6812056,3181164,10481728,,801824,1908208,2321744,8209812,177668
213,1236,80,46,37,0,30325048,13385244,,5095464,4672684,6813888,3181268,10561744,,804140,1907912,2319280,8214372,139540
214,1242,80,46,37,0,30299140,14980324,,5054472,4675696,6837584,3169644,10561744,,2434476,1904664,2275744,8225900,139540
215,1248,80,46,37,0,30316748,15049524,,5051728,4672872,6861968,3168436,10561744,,2211032,1908004,2563208,8227740,139540
216,1253,80,46,37,0,30256800,14796012,,5024768,4665884,6840212,3164192,10561744,,2237824,1914112,2272924,8231612,139540
217,1259,80,46,37,0,30216720,14864412,,5025668,4666756,6797780,3164772,10561744,,2236960,1909880,2346116,8231916,139540
218,1265,80,46,37,0,30198152,14872232,,5015912,4658564,6815024,3146908,10561744,,2247400,1918152,2316052,8251088,139540
219,1271,80,46,37,0,30208776,14726348,,5023872,4659520,6811908,3151732,10561744,,2239408,1782208,2319132,8246060,139540
220,1277,80,46,37,0,30249676,14281704,,5012816,4659328,6835900,3179888,10561744,,2250344,1405924,2274828,8211068,139540
221,1283,80,46,37,0,30206188,14737804,,5018148,4662228,6775428,3188640,10561744,,2245464,1398680,2752456,8201664,139540
222,1288,80,46,37,0,30278124,14253440,,5028480,4662816,6836264,3188820,10561744,,2235420,1398360,2273996,8206124,139540
223,1294,80,46,37,0,30229984,14120456,,5019084,4664100,6789520,3195536,10561744,,2031152,1396636,2353824,8199304,139540
224,1300,80,46,37,0,30256308,13835588,,5012012,4668816,6818200,3195536,10561744,,1994604,1196804,2305496,8199144,139540
225,1306,80,46,37,0,30262636,13773852,,5016068,4669708,6816248,3198868,10561744,,1990852,1132936,2314852,8195672,139540
226,1312,80,46,37,0,30272384,13742448,,5017080,4670816,6838508,3184236,10561744,,1988988,1131316,2271920,8210684,139540
227,1318,80,46,37,0,30202480,14117856,,5017832,4672252,6790648,3160004,10561744,,1988312,1130036,2623324,8236644,139540
228,1324,80,46,37,0,30244028,13768520,,5016736,4670136,6840232,3155180,10561744,,1989036,1132664,2265504,8241776,139540
