Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
142,0,61,42,0,19,0,91171504,16992184,49362336,5400,86675980,,22952932,23025388,25750704,19442480,,6199716,4968576,3010664,2813228,,13916232,13922740,10812220,10711144,,1988,1988,644,780,,21979488,22918608,20798352,20979532
144,0,62,42,0,20,0,92550036,15613628,47987088,5400,88044984,,23522340,23373932,25972628,19681136,,5632600,4622140,2788132,2570756,,13350392,13577104,10590436,10469156,,1988,1988,644,780,,22548912,23263380,21014060,21218632
146,0,63,42,0,21,0,93364008,14784808,47160664,5400,88859960,,23767096,23650616,26063304,19882992,,5382592,4345468,2694772,2361976,,13100960,13301084,10497232,10261388,,1988,1988,644,780,,22794120,23538888,21104932,21422020
148,1,64,42,0,22,0,94318404,13821744,46201696,5400,89794312,,23976600,24042252,26201312,20098240,,5170860,3952692,2557020,2141172,,12888944,12909120,10362100,10041532,,1988,1988,644,780,,23000436,23931176,21226888,21635812
151,0,65,42,0,23,0,94688484,13446632,45828124,5400,90154804,,24082468,24161648,26346016,20098352,,5069544,3818492,2412264,2146332,,12787860,12775312,10217840,10047112,,1988,1988,644,780,,23106988,24050848,21360716,21636252
153,0,66,42,0,24,0,96027584,12108632,44492932,5400,91497380,,24357404,24246276,26827836,20596068,,4793692,3745456,1928200,1641284,,12512596,12702344,9734952,9543040,,1988,1988,644,780,,23382536,24134300,21837804,22142740
155,0,67,42,0,25,0,97350852,10793136,43181192,5400,92815200,,24763960,24745504,27035136,20806252,,4387700,3252232,1720356,1432848,,12107556,12210300,9527900,9335436,,1988,1988,644,780,,23787368,24632196,22044756,22350880
157,1,68,42,0,26,0,98148564,9984208,42374568,5400,93637464,,25031164,24885868,27214304,21017228,,4115852,3109000,1538196,1221160,,11836084,12067448,9346324,9124712,,1988,1988,644,780,,24053000,24772372,22253816,22558276
160,0,69,42,0,27,0,98642516,9480064,41872016,5400,94121044,,25197688,25095160,27226008,21123660,,3949864,2895540,1523420,1111240,,11670604,11854456,9331824,9015132,,1988,1988,644,780,,24216428,24983200,22256328,22665088
162,0,70,42,0,28,0,99260296,8861576,41255112,5400,94724596,,25234624,25295636,27480240,21249796,,3910584,2695960,1269492,985540,,11631544,11655392,9078272,8889904,,1988,1988,644,780,,24252716,25183788,22501408,22786684
164,1,71,42,0,29,0,100262388,7839496,40235728,5400,95744928,,25235124,25482688,27857480,21687096,,3905560,2507420,886240,540276,,11626556,11467112,8696444,8445616,,1988,1988,644,780,,24252816,25370412,22887652,23234048
167,0,72,42,0,30,0,100774284,7337320,39735364,5400,96241464,,25234204,25587004,28059448,21893628,,3917708,2403288,680256,336068,,11638720,11363412,8491232,8242000,,1988,1988,644,780,,24252840,25474984,23076368,23437272
169,0,73,42,0,31,0,100715484,7114256,39248056,5388,96437104,,25231040,25587184,28266892,21630368,,3915816,2397384,470204,330852,,11636828,11357532,8281848,7971848,,1988,1988,644,768,,24252820,25474996,23279320,23429968
171,1,74,42,0,32,0,100710700,7101100,39235360,5388,96443804,,25233856,25586548,28258960,21631336,,3910076,2395516,476912,318596,,11631104,11355676,8288888,7959692,,1988,1988,644,768,,24252836,25475008,23285796,23430164
174,0,75,42,0,33,0,99808872,7004560,38553984,5388,96644436,,25236768,25582324,28586708,20403072,,3907608,2395564,290156,411232,,11628644,11355736,7969808,7599796,,1988,1988,644,768,,24252844,25475016,23524316,23392260
