Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
110,631,59,51,37,0,31116996,15512216,,10077620,4059192,5733672,2364268,8882244,,256808,1156252,175864,10680228,3243064
111,637,59,52,37,0,31221464,15961276,,10140180,4060532,5728560,2366976,8925216,,291312,2031040,251984,10677784,2709156
112,642,59,53,37,0,31710080,15027436,,10320604,4055188,5799256,2371188,9163844,,295120,1807916,161496,10672976,2089928
113,648,61,51,37,0,30509088,15769748,,9751360,4075320,5670956,2374068,8637384,,1051440,1326536,227108,10670704,2493960
114,654,63,50,37,0,30939716,14104464,,9762500,4125444,5656184,2371808,9023780,,813460,1122780,168180,10672316,1327728
115,660,64,50,37,0,30818448,13527560,,9726032,4012384,5668964,2364112,9046956,,378756,1315856,313444,10673184,846320
116,666,65,50,37,0,31036116,12816540,,9725032,4109016,5743768,2366828,9091472,,302264,1221868,329284,10673712,289412
117,672,65,51,37,0,31378916,12596068,,9702660,4137876,5658036,2360856,9519488,,350080,1181676,214468,10679956,169888
118,677,65,52,37,0,34773236,12621656,,9655324,4148716,5780720,2350692,12837784,,429952,1171536,189012,10690012,141144
119,683,69,49,37,0,34910888,12648436,,9669632,4172232,5681676,2355632,13031716,,409628,1203100,209824,10684504,141380
120,689,69,50,37,0,34885380,12797792,,9606604,4154032,5770472,2349740,13004532,,606196,1173572,174588,10690264,153172
121,695,69,50,37,0,34747680,12911724,,9668964,4026960,5747388,2346452,12957916,,418424,1382728,276344,10693424,140804
122,701,69,50,37,0,34783940,12842888,,9669288,4108176,5749540,2337612,12919324,,426408,1298860,260624,10704436,152560
123,706,69,50,37,0,34708340,12878008,,9635124,4119492,5695264,2327704,12930756,,487844,1278956,256248,10713860,141100
124,712,69,52,37,0,34764744,12821612,,9585720,4179592,5715652,2353172,12930608,,581704,1216640,200484,10682012,140772
125,718,69,54,37,0,34704244,12920392,,9581124,4157524,5717628,2386056,12861912,,584560,1288436,248816,10646972,151608
126,724,69,56,37,0,34614780,13090208,,9555872,4168708,5644524,2383764,12861912,,641572,1269052,374384,10653592,151608
127,730,69,57,37,0,34532968,13206684,,9566624,4048980,5674824,2380628,12861912,,622900,1464712,310428,10657036,151608
128,736,69,58,37,0,34755164,12962184,,9553104,4112236,5803160,2424752,12861912,,655632,1375172,171956,10607816,151608
129,742,69,59,37,0,34686732,12855964,,9589368,4137948,5661780,2435724,12861912,,608684,1331304,167956,10596412,151608
130,747,69,60,37,0,34805880,12849228,,9569688,4136408,5757060,2480960,12861764,,655984,1332744,175868,10543660,140972
131,753,69,61,37,0,34748264,14314700,,9571860,4064748,5761900,2487992,12861764,,658724,2765920,218528,10530556,140972
132,759,69,61,37,0,34756260,14546828,,9549764,4095272,5763344,2486116,12861764,,699280,2281340,893716,10531520,140972
