Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
215,0,75,62,5,0,0,42227112,76219296,88735876,7920,38990656,,9752056,11375380,10783308,10316368,,20730192,18196624,18089512,19202968,,23110324,21358844,21426760,22839948,,1980,1980,1980,1980,,9187912,9569372,10098224,10135148
218,0,76,65,5,0,0,42598892,76196780,88717260,7920,38809652,,9910348,11615524,10725056,10347964,,20559312,17962004,18545960,19129504,,22941452,21129036,21881252,22765520,,1980,1980,1980,1980,,9352928,9784916,9580132,10091676
221,0,77,64,6,0,0,43478616,75327644,87857116,7920,39638284,,10002716,11759992,11036912,10678996,,20470944,17825628,18230380,18800692,,22855428,20992224,21568284,22441180,,1980,1980,1980,1980,,9429084,9902424,9889532,10417244
224,0,78,69,4,0,0,43578336,74802468,87339868,7920,40093476,,10361092,11328756,11014252,10874236,,20101420,17837472,18255796,18607780,,22488916,21005256,21594656,22251040,,1980,1980,1980,1980,,9730596,9956620,9789344,10616916
227,0,79,70,4,0,0,44218400,74099112,86637460,7920,40608700,,10469992,11373308,11428996,10946104,,19989528,17800988,17814156,18494440,,22377536,20970060,21151404,22138460,,1980,1980,1980,1980,,9842812,9999152,10152316,10614420
230,0,80,70,5,0,0,44922824,73366724,85919332,7920,41249348,,10514684,11585488,11630688,11191964,,19926948,17575152,17606696,18257928,,22316992,20748624,20947452,21906264,,1980,1980,1980,1980,,9889036,10147916,10354944,10857452
233,0,81,74,4,0,0,45190988,73507976,86061772,7920,41081616,,10563436,11964172,11754836,10908544,,19882452,17613988,17467168,18544368,,22272920,20786316,20809248,22193288,,1980,1980,1980,1980,,9919856,10073024,10476876,10611860
236,0,82,73,5,0,0,46316768,72349796,84913596,7920,42036936,,10872652,12595036,12032132,10816948,,19566848,17417340,17171984,18193624,,21958216,20589528,20522316,21843536,,1980,1980,1980,1980,,10182344,10284796,10687152,10882644
239,0,83,75,4,0,0,46802904,72247976,84809996,7920,42018768,,10968200,12869852,12175112,10789740,,19471212,17108868,17030484,18637412,,21862976,20284140,20376456,22286424,,1980,1980,1980,1980,,10298272,10483040,10846780,10390676
242,0,84,75,4,0,0,47240616,71811552,84383196,7920,42453760,,11028524,12693540,12231868,11286684,,19402528,17288436,16981540,18139048,,21796200,20467376,20329892,21789728,,1980,1980,1980,1980,,10352300,10322800,10938276,10840384
245,0,85,77,3,0,0,47977420,71064588,83643684,7920,43093092,,11151176,13023972,12267144,11535128,,19281072,16955372,16944372,17883772,,21675332,20135716,20297476,21535160,,1980,1980,1980,1980,,10413572,10620032,10967740,11091748
248,0,86,77,4,0,0,48542632,70938116,83518868,7920,43185992,,11426400,13160672,12235680,11719880,,19005356,16817776,17414696,17700288,,21400428,20000924,20763796,21353720,,1980,1980,1980,1980,,10700556,10763268,10447904,11274264
251,0,87,77,4,0,0,48165124,69971284,82559800,7920,43979560,,11528412,12941488,12278448,11416776,,18898592,16603368,16917152,17552172,,21294040,19786352,20271236,21208172,,1980,1980,1980,1980,,10802396,10910184,10871172,11395808
254,0,88,79,5,0,0,47887744,69365168,81962284,7920,44470248,,11602080,12738140,11824628,11722896,,18814028,16370632,16932492,17248016,,21209980,19554720,20285804,20911780,,1980,1980,1980,1980,,10873224,11134564,10835324,11627136
257,0,89,82,4,0,0,48943756,69179268,81780028,7920,44671756,,11643544,12981668,12053868,12264676,,18784740,16558936,16702140,17133452,,21181860,19743796,20056296,20798076,,1980,1980,1980,1980,,10928452,10925388,11064332,11753584
260,0,90,81,5,0,0,50038460,68027300,80634492,7920,45551544,,11973120,13243224,12459956,12362160,,18445528,16286140,16273464,17022168,,20843496,19473156,19630748,20687092,,1980,1980,1980,1980,,11208100,11145460,11359848,11838136
263,0,91,82,4,0,0,50558684,68369484,80976340,7920,45110324,,12085648,13168888,12907620,12396528,,18338516,16343184,16687424,17000360,,20736856,19528660,20045264,20665560,,1980,1980,1980,1980,,11331796,11000208,10907008,11871312
266,0,92,82,4,0,0,50894948,67567564,80177816,7920,45753056,,11840756,13496616,13288160,12269416,,18583812,16007672,16302740,16673340,,20981484,19194220,19662388,20339724,,1980,1980,1980,1980,,11064168,11328088,11249684,12111116
269,0,93,80,4,0,0,51219008,67706876,80318060,7920,45663188,,11553900,13839320,13485940,12339848,,18866832,16096864,16101124,16642056,,21262632,19283460,19463356,20308612,,1980,1980,1980,1980,,10740560,11215032,11465884,12241712
272,0,94,81,5,0,0,52294088,66568512,79184860,7920,46602040,,12010568,14045836,13804412,12433272,,18397804,15874528,15761104,16535076,,20794728,19061724,19126952,20201456,,1980,1980,1980,1980,,11148092,11411212,11715608,12327128
275,0,95,82,5,0,0,52791900,66037428,78661348,7920,47020012,,11881264,14178208,13993456,12738972,,18504412,15734480,15574728,16223808,,20899936,18925952,18943760,19891700,,1980,1980,1980,1980,,11003936,11550768,11916392,12548916
278,0,96,85,4,0,0,53217212,65582704,78210988,7920,47414748,,12220932,14451584,14090864,12453832,,18169420,15446028,15466008,16501248,,20565560,18640884,18835844,20168700,,1980,1980,1980,1980,,11351048,11744416,12009896,12309388
281,0,97,85,5,0,0,53040356,65750536,78381120,7920,47126116,,12455892,13950292,13853856,12780316,,17904064,15967704,15710104,16168664,,20301200,19160792,19080328,19838800,,1980,1980,1980,1980,,11553376,11264920,11737164,12570656
284,0,98,85,4,0,0,51611676,66312984,78947952,7920,46533960,,11321652,13857544,13510596,12921884,,19041444,15641248,15601284,16029008,,21439972,18835800,18970804,19701376,,1980,1980,1980,1980,,10420912,11625956,11766056,12721036
287,1,99,83,4,0,0,51734388,66140928,78776340,7920,46631732,,11187212,13756836,13816656,12973684,,19158552,15301716,15281328,16399332,,21555384,18498016,18651772,20071168,,1980,1980,1980,1980,,10262960,11903748,12067180,12397844
290,1,100,81,5,0,0,53143520,65140844,77781940,7920,47460380,,11824700,14016736,14006812,13295272,,18510992,15471292,15092880,16065680,,20907600,18668884,18465572,19739884,,1980,1980,1980,1980,,10790444,11763664,12260460,12645812
293,1,101,84,5,0,0,54211016,64475436,77122476,7920,48024224,,12137812,14381584,14294248,13397372,,18199784,15088092,15230032,15957528,,20598208,18288464,18603548,19632256,,1980,1980,1980,1980,,11098704,12074900,12085612,12765008
297,0,102,85,6,0,0,53983004,63762864,76413392,7920,48566052,,12142608,13680836,14688540,13471020,,18160024,14920492,14813012,15869336,,20557044,18122832,18189292,19544224,,1980,1980,1980,1980,,11063696,12237224,12424456,12840676
300,0,103,84,6,0,0,54081864,64594180,77247884,7920,47781212,,11740280,14583336,14463256,13294992,,18569072,14856948,15109792,16058368,,20966956,18060964,18485060,19734904,,1980,1980,1980,1980,,10680800,12186484,12271068,12642860
303,1,104,85,4,0,0,55506504,63123608,75785608,7920,49051952,,12183840,15309124,14765584,13247956,,18114948,14557812,14776820,15674028,,20516304,17763088,18153392,19352824,,1980,1980,1980,1980,,11059140,12447572,12574292,12970948
306,1,105,87,5,0,0,55722572,62915136,75582956,7920,49249092,,12602568,14771656,14906724,13441624,,17679156,15103040,14647848,15485092,,20087216,18304876,18028316,19162548,,1980,1980,1980,1980,,11448780,11909552,12721864,13168896
310,0,106,89,5,0,0,55865540,62255120,74935556,7920,49707644,,12625176,14457936,15220056,13562372,,17642152,14952612,14320420,15339936,,20054332,18154792,17705572,19020860,,1980,1980,1980,1980,,11469560,11972516,12974764,13290804
313,0,107,91,5,1,0,56271468,61821076,74500200,7920,49981288,,13045940,14823428,15393172,13008928,,17194020,15034456,14137756,15454844,,19606044,18237152,17524424,19132580,,1980,1980,1980,1980,,11834040,11882424,13128708,13136116
316,0,108,94,2,2,0,57002748,61157976,73845480,7920,50828172,,13170836,15196444,15486372,13149096,,17144000,14651564,14033144,15329268,,19560608,17857352,17420488,19007032,,1980,1980,1980,1980,,12091724,12244300,13209432,13282716
319,1,109,95,2,3,0,57379436,61170952,73861640,7920,50717384,,13322636,15391072,15583808,13081920,,16969468,14453700,13944276,15803508,,19390104,17660100,17334352,19477084,,1980,1980,1980,1980,,12248132,12443688,13288320,12737244
322,1,110,97,0,4,0,57633744,61294364,73984040,7920,50485276,,13202800,15205848,15417956,13807140,,17089640,14601956,14107316,15495452,,19512024,17811928,17496040,19164048,,1980,1980,1980,1980,,12102128,12226348,13097096,13059704
325,1,111,98,0,5,0,57254604,61681532,74377072,7920,50112024,,13343556,15118072,15248876,13544100,,16941488,14705792,14270896,15763356,,19366216,17916664,17659332,19434860,,1980,1980,1980,1980,,12250892,12117376,12913740,12830016
328,1,112,97,0,6,0,56843184,61203044,73905716,7920,50583044,,13424436,14947440,15084216,13387092,,16844828,14427856,14000032,15930328,,19270084,17639364,17384732,19611536,,1980,1980,1980,1980,,12332920,12377188,13173856,12699080
331,1,113,96,0,7,0,55011492,62594508,75300588,7920,49147832,,13232312,15249532,14484056,12045592,,17045568,14554788,14596632,16397520,,19472136,17765916,17987296,20075240,,1980,1980,1980,1980,,12112220,12236628,12587100,12211884
335,0,114,93,0,8,0,55303780,62286216,74997596,7920,49378488,,13014012,15443120,14934444,11912204,,17273528,14349648,14134724,16528316,,19699996,17566892,17525060,20205648,,1980,1980,1980,1980,,11941192,12438596,12974448,12024252
