Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
141,1056,95,19,19,0,69994500,1603196,,14037140,14407624,14090160,14276748,13182828,,174780,145784,139192,139704,1003736
142,1065,95,20,19,0,70109156,1572136,,14147212,14407624,14090160,14276748,13187412,,148748,145784,139192,139704,998708
143,1073,96,20,19,0,70065616,1583104,,14147212,14407624,14049688,14276748,13184344,,148748,145784,148092,139704,1000776
144,1082,97,16,19,0,71120152,775396,,14147212,14453280,14049688,14245608,14224364,,148748,139364,148092,139012,200180
145,1091,97,16,19,0,71140968,776988,,14147212,14453280,14049688,14266424,14224364,,148748,139364,148092,140604,200180
146,1100,97,16,19,0,71429604,715612,,14147212,14453280,14049688,14266424,14513000,,148748,139364,148092,140604,138804
147,1108,97,16,19,0,71434336,714580,,14147212,14453280,14049688,14271156,14513000,,148748,139364,148092,139572,138804
148,1117,97,16,19,0,71434876,717108,,14147212,14453280,14049688,14271696,14513000,,148748,139364,148092,142100,138804
149,1126,97,16,19,0,71431552,714320,,14147212,14453280,14049688,14268372,14513000,,148748,139364,148092,139312,138804
150,1135,96,21,19,0,70631756,1056588,,14147212,14453280,14049688,14268372,13713204,,148748,139364,148092,139312,481072
151,1143,96,22,19,0,71006728,735996,,14147212,14453280,14056476,14265732,14084028,,148748,139364,139440,140184,168260
152,1152,96,23,19,0,71292472,766392,,14147212,14453280,14056476,14265732,14369772,,148748,139364,139440,140184,198656
153,1161,96,24,19,0,71326812,707624,,14147212,14453280,14056476,14265732,14404112,,148748,139364,139440,140184,139888
154,1169,96,21,19,0,71237604,699548,,14051684,14453280,14056476,14272052,14404112,,140976,139364,139440,139880,139888
155,1178,96,22,19,0,71268200,715656,,14082280,14453280,14056476,14272052,14404112,,157084,139364,139440,139880,139888
156,1187,96,22,19,0,71268200,715656,,14082280,14453280,14056476,14272052,14404112,,157084,139364,139440,139880,139888
157,1196,96,22,19,0,71409416,711952,,14153540,14453280,14056476,14278436,14467684,,155068,139364,139440,139264,138816
158,1204,96,20,19,0,70798520,816248,,14153540,14453280,14056476,13667540,14467684,,155068,139364,139440,243560,138816
159,1213,93,23,19,0,69998004,970960,,14153540,13481960,14056476,13838344,14467684,,155068,389960,139440,147676,138816
160,1222,94,23,19,0,70657040,839452,,14153540,13770916,14056476,14208424,14467684,,155068,247732,139440,158396,138816
161,1231,95,23,19,0,70931832,742540,,14153540,14045708,14056476,14208424,14467684,,155068,150820,139440,158396,138816
162,1239,95,23,19,0,71276812,752124,,14153540,14390688,14056476,14208424,14467684,,155068,160404,139440,158396,138816
163,1248,95,23,19,0,71276172,771172,,14153540,14390688,14055836,14208424,14467684,,155068,160404,158488,158396,138816
164,1257,95,23,19,0,71280048,752236,,14153540,14390688,14055836,14212300,14467684,,155068,160404,158488,139460,138816
165,1266,95,23,19,0,71257104,752252,,14153540,14390688,14055836,14212300,14444740,,155068,160404,158488,139460,138832
166,1274,95,23,19,0,71283884,751640,,14153540,14390688,14055836,14239080,14444740,,155068,160404,158488,138848,138832
167,1283,95,23,19,0,71262456,753548,,14153540,14390688,14055836,14217652,14444740,,155068,160404,158488,140756,138832
168,1292,95,23,19,0,71261128,753976,,14153540,14390688,14055836,14217652,14443412,,155068,160404,158488,140756,139260
169,1301,95,23,19,0,71261128,753976,,14153540,14390688,14055836,14217652,14443412,,155068,160404,158488,140756,139260
170,1310,95,23,19,0,71261128,753976,,14153540,14390688,14055836,14217652,14443412,,155068,160404,158488,140756,139260
171,1318,95,23,19,0,71261128,753976,,14153540,14390688,14055836,14217652,14443412,,155068,160404,158488,140756,139260
172,1327,95,27,19,0,69102852,2539112,,14153540,13227192,14055836,14217652,13448632,,155068,997816,158488,140756,1086984
173,1336,105,19,19,0,70986884,791988,,14153540,14297120,14055836,14240172,14240216,,155068,157084,158488,147636,173712
174,1345,105,19,19,0,71257564,740172,,14153540,14394604,14055836,14240172,14413412,,155068,139556,158488,147636,139424
175,1353,105,19,19,0,71259668,735064,,14153540,14394604,14055836,14242276,14413412,,155068,139556,158488,142528,139424
176,1362,105,19,19,0,71249736,750900,,14153540,14394604,14055836,14232344,14413412,,155068,139556,158488,158364,139424
177,1371,105,19,19,0,71249736,750900,,14153540,14394604,14055836,14232344,14413412,,155068,139556,158488,158364,139424
178,1380,105,19,19,0,71274764,750076,,14153540,14390180,14055836,14232344,14442864,,155068,139208,158488,158364,138948
179,1389,106,15,19,0,68452852,3272980,,14153540,14390180,11233924,14232344,14442864,,155068,139208,2681392,158364,138948
180,1397,107,15,19,0,70826076,751084,,14153540,14390180,13603108,14236384,14442864,,155068,139208,171924,145936,138948
181,1406,107,18,19,0,71191180,750896,,14153540,14390180,13968212,14236384,14442864,,155068,139208,171736,145936,138948
182,1415,107,19,19,0,71189212,777540,,14153540,14390180,13966244,14236384,14442864,,155068,139208,198380,145936,138948
183,1421,107,20,19,0,71205192,768704,,14153540,14390180,13970052,14248556,14442864,,155068,139208,196532,138948,138948
184,1428,107,20,19,0,71377960,713204,,14153540,14390180,14142820,14248556,14442864,,155068,139208,141032,138948,138948
185,1434,107,20,19,0,70158352,1797732,,14153540,13170572,14142820,14248556,14442864,,155068,1223736,141032,138948,138948
186,1441,108,19,19,0,70117108,1805808,,14153540,13170572,14142820,14248796,14401380,,155068,1223736,141032,139052,146920
187,1447,108,19,19,0,71336312,722556,,14153540,14389776,14142820,14248796,14401380,,155068,140484,141032,139052,146920
188,1454,108,19,19,0,71363368,725536,,14153540,14389776,14136480,14248796,14434776,,155068,140484,151276,139052,139656
189,1460,108,19,19,0,71361824,724992,,14153540,14389776,14136480,14247252,14434776,,155068,140484,151276,138508,139656
190,1467,108,19,19,0,69797204,1900532,,12588920,14389776,14136480,14247252,14434776,,1330608,140484,151276,138508,139656
191,1476,108,17,19,0,70169228,779444,,12953808,14389776,14136480,14246372,14442792,,200896,140484,151276,141976,144812
192,1485,110,17,19,0,70516560,744240,,13301140,14389776,14136480,14246372,14442792,,165692,140484,151276,141976,144812
193,1496,110,17,19,0,70516560,744240,,13301140,14389776,14136480,14246372,14442792,,165692,140484,151276,141976,144812
194,1505,110,17,19,0,70250840,982852,,13301140,14419396,14136480,14246372,14147452,,165692,144296,151276,141976,379612
195,1513,109,19,19,0,70285728,797580,,13301140,14419396,14136480,14184360,14244352,,165692,144296,151276,176624,159692
196,1522,110,19,19,0,70311556,807740,,13301140,14419396,14136480,14225040,14229500,,165692,144296,151276,146696,199780
197,1531,112,16,19,0,69727972,1443856,,13301140,13655364,14146020,14225040,14400408,,165692,851252,139960,146696,140256
198,1540,110,29,19,0,70213468,748888,,13301140,14130764,14146020,14225040,14410504,,165692,157528,139960,146696,139012
199,1548,110,30,19,0,70168188,837540,,13301140,14085484,14146020,14225040,14410504,,165692,246180,139960,146696,139012
200,1557,110,31,19,0,71023784,745396,,14152472,14089748,14146020,14225040,14410504,,139356,180372,139960,146696,139012
201,1566,89,59,53,0,70108472,1186960,,14152472,14086304,13219416,14225040,14425240,,139356,187876,574388,146696,138644
202,1575,89,58,53,0,70767056,755316,,14152472,14272436,13691868,14225040,14425240,,139356,169400,161220,146696,138644
203,1583,89,59,53,0,70091320,1427880,,14152472,14272436,13773832,14233652,13658928,,139356,169400,184912,138768,795444
