Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
218,1631,82,69,37,0,58864716,12715888,,13781464,14182392,14773720,2036196,14090944,,171940,139004,198984,12055396,150564
219,1637,82,70,37,0,58150780,12915560,,13761604,14182392,14086292,2029548,14090944,,202932,139004,356924,12066136,150564
220,1643,83,71,37,0,58891132,12677920,,13914756,14182392,14667424,2035616,14090944,,147152,139004,182124,12059076,150564
221,1652,81,72,37,0,58297416,13356140,,13913600,14182392,14049404,2053904,14098116,,148944,139004,889732,12039896,138564
222,1660,80,72,37,0,58187764,13408852,,13911092,13227400,14858640,2092516,14098116,,160764,971588,138472,11999464,138564
223,1669,80,68,37,0,57509960,13494508,,13916840,13227400,14211068,2056536,14098116,,143048,971588,203400,12037908,138564
224,1675,80,69,37,0,57810424,13484788,,13916840,13227400,14506448,2061620,14098116,,143048,971588,198064,12033524,138564
225,1681,80,70,37,0,58020936,13440212,,13916840,13227400,14685980,2092600,14098116,,143048,971588,197716,11989296,138564
226,1687,80,70,37,0,59111904,12555124,,13916840,14153680,14831444,2111824,14098116,,143048,167772,144252,11961488,138564
227,1693,80,70,37,0,59140396,12541332,,13916840,14153680,14849532,2122228,14098116,,143048,167772,139556,11952392,138564
228,1699,78,68,37,0,57179328,13886516,,13191420,14153680,13638628,2097484,14098116,,853076,167772,743452,11983652,138564
229,1705,78,68,37,0,58354064,12943144,,13231752,14169492,14767160,2087544,14098116,,513480,151748,145176,11994176,138564
230,1711,78,69,37,0,58378000,12865816,,13256676,14169492,14767160,2092660,14092012,,438704,151748,145176,11989436,140752
231,1720,76,70,37,0,57691732,13076876,,13249556,14177308,14099616,2073240,14092012,,445476,146452,335492,12008704,140752
232,1726,76,71,37,0,57874008,13364336,,13234788,14162556,14319464,2064644,14092556,,450872,139920,617304,12017248,138992
233,1732,75,72,37,0,58492560,12770440,,13251532,14162556,14841224,2144692,14092556,,426248,139920,139748,11925532,138992
