Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
91,520,55,36,1,0,21315124,9452984,,5302668,2925916,3585592,4265044,5235904,,162688,2576268,1203036,4510056,1000936
92,526,55,37,1,0,21160056,9383676,,5153760,2908484,3593588,4271964,5232260,,151168,2591580,1131996,4504736,1004196
93,532,55,38,1,0,21143872,9527932,,5087688,2929880,3611428,4279476,5235400,,143168,2808384,1094876,4496224,985280
94,538,55,39,1,0,21069144,9555688,,5070648,2909432,3609732,4289704,5189628,,160060,2777628,1096176,4484400,1037424
95,544,55,40,1,0,21338780,9316632,,5249728,2949068,3607032,4293648,5239304,,232604,2528712,1099780,4480624,974912
96,550,55,41,1,0,21343820,9914536,,5305776,2950056,3610644,4282184,5195160,,143928,2527996,1096912,4492304,1653396
97,555,55,42,1,0,21308272,9951576,,5294716,2943936,3586264,4276380,5206976,,163532,2533200,1142468,4497200,1615176
98,561,55,43,1,0,21221904,8219372,,5299020,2995504,3396520,4275136,5255724,,154216,2459188,142772,4498996,964200
99,567,55,44,1,0,21181832,10624668,,5311272,2962104,3425644,4274596,5208216,,142604,2739852,2225188,4493892,1023132
100,573,55,45,1,0,21118992,11009468,,5290420,2903768,3425244,4256168,5243392,,553652,2724460,2222044,4513472,995840
101,579,55,46,1,0,21276728,10434332,,5328140,2995212,3426140,4267272,5259964,,206400,2459392,2302928,4506564,959048
102,585,55,47,1,0,21340312,10262624,,5345116,2989460,3465172,4269072,5271492,,154612,2464720,2195560,4503240,944492
103,591,56,47,1,0,21332352,10027444,,5345116,2925344,3517516,4257856,5286520,,154612,2570580,1871820,4515376,915056
104,596,56,48,1,0,21429224,10159948,,5342872,3042488,3510888,4258928,5274048,,142048,2388352,2183856,4515092,930600
105,602,56,49,1,0,21451368,10498824,,5321984,3071100,3536056,4259300,5262928,,345228,2531868,2147216,4514276,960236
106,608,56,50,1,0,21462284,10241132,,5336216,3045636,3533908,4255356,5291168,,271696,2383832,2147556,4518832,919216
107,614,56,51,1,0,21635384,9887580,,5342004,3101268,3613564,4263772,5314776,,155788,2303724,2060608,4509396,858064
108,620,56,52,1,0,21532676,10037856,,5342740,3045400,3567036,4281000,5296500,,156380,2380972,2112744,4485424,902336
