Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
168,0,22,0,19,83949908,27461352,,16692348,20105296,23132448,24019816,,13018636,8517268,3393824,2531624
169,1,22,0,19,84318780,27111768,,16967652,20106556,23233856,24010716,,12742408,8517504,3288584,2563272
170,0,22,0,19,84679556,26729840,,17017972,20110348,23334524,24216712,,12653980,8516748,3205024,2354088
171,0,23,0,19,84953240,26496496,,17189148,20104124,23436820,24223148,,12504696,8528140,3104500,2359160
172,1,23,0,19,85087188,26373220,,17191248,20206940,23465788,24223212,,12512148,8436572,3077632,2346868
173,0,23,0,19,85296512,26158472,,17294892,20209796,23564508,24227316,,12409108,8430360,2970100,2348904
174,1,23,0,19,85435272,26027752,,17308544,20212596,23667932,24246200,,12390988,8424564,2871240,2340960
175,0,23,0,19,85630684,25811460,,17397956,20214452,23773592,24244684,,12297196,8422548,2756868,2334848
176,0,23,0,19,85716856,25717388,,17401632,20285188,23781488,24248548,,12303948,8351996,2743000,2318444
177,0,23,0,19,85853012,25574328,,17507900,20316588,23780488,24248036,,12195436,8314440,2741628,2322824
178,0,23,0,19,86061012,25370176,,17512472,20315440,23982460,24250640,,12183056,8309652,2550520,2326948
179,1,23,0,19,86166240,25258128,,17603900,20318264,23984068,24260008,,12082928,8317132,2540616,2317452
180,0,23,0,19,86229424,25195340,,17604820,20323128,24045048,24256428,,12087748,8308868,2477404,2321320
181,1,23,0,19,86436268,25012152,,17709552,20417776,24047988,24260952,,11993424,8218352,2481352,2319024
182,0,23,0,19,86412132,25025832,,17713600,20420228,24048112,24230192,,11986940,8212876,2485652,2340364
183,1,23,0,19,86528628,24921616,,17814772,20419084,24048716,24246056,,11882672,8213972,2497072,2327900
184,0,23,0,19,86547524,24892848,,17816136,20422888,24049032,24259468,,11871496,8210704,2493904,2316744
185,1,23,0,19,86667808,24752400,,17917688,20454608,24055356,24240156,,11769216,8169804,2490800,2322580
186,0,23,0,19,86668996,24739736,,17924104,20454780,24039940,24250172,,11763196,8189500,2492136,2294904
187,1,22,0,19,84612452,26824548,,18026020,20456584,24044428,22085420,,11662844,8184532,2488264,4488908
188,0,22,0,19,84749992,26633756,,18026752,20468324,24044500,22210416,,11654492,8159508,2482368,4337388
189,1,22,0,19,84854884,26562508,,18126956,20455888,24045552,22226488,,11554252,8174064,2490892,4343300
190,1,22,0,19,84869660,26566936,,18133556,20467856,24047260,22220988,,11536964,8161960,2500880,4367132
191,1,22,0,19,84959764,26476344,,18237000,20455760,24045516,22221488,,11434948,8181816,2508132,4351448
192,0,22,0,19,84119828,27303928,,18237720,20462652,23214340,22205116,,11447156,8178952,3322088,4355732
193,1,21,0,19,84449012,26981936,,18340332,20471016,23421276,22216388,,11346356,8168008,3112324,4355248
194,0,21,0,19,84474848,26924120,,18342296,20456060,23452968,22223524,,11333416,8187292,3050580,4352832
195,1,21,0,19,84454896,26990160,,18341724,20469576,23435992,22207604,,11336140,8171604,3105580,4376836
196,0,21,0,19,84713300,26701108,,18439396,20462964,23506176,22304764,,11236348,8162116,3044012,4258632
197,0,22,0,19,85009164,26389908,,18543200,20455356,23610792,22399816,,11132804,8174240,2924356,4158508
198,0,21,0,19,79305288,32133204,,18546852,14747420,23601848,22409168,,11133748,13891328,2950620,4157508
199,0,20,0,19,79780484,31644468,,18548632,15216936,23604684,22410232,,11129652,13422632,2937900,4154284
200,0,20,0,19,79973184,31468992,,18652296,15298476,23607084,22415328,,11026084,13326144,2948144,4168620
201,0,20,0,19,80453772,30982216,,18749012,15473212,23712656,22518892,,10926164,13164260,2832564,4059228
202,1,21,0,19,80445620,30995300,,18751204,15456708,23714768,22522940,,10933932,13176816,2838940,4045612
203,0,21,0,19,80458472,30993156,,18759144,15465936,23715328,22518064,,10925980,13169948,2836560,4060668
204,1,21,0,19,80749712,30637856,,18859100,15470632,23888800,22531180,,10823488,13153848,2629488,4031032
205,0,22,0,19,81018340,30394388,,18957624,15535964,23891692,22633060,,10724972,13098808,2642752,3927856
206,0,22,0,19,81164948,30253956,,18960168,15576184,23993972,22634624,,10721232,13062912,2539544,3930268
207,0,22,0,19,81258440,30154664,,18964332,15673512,23996528,22624068,,10716276,12961812,2533484,3943092
208,0,23,0,19,81555412,29853392,,19064660,15768604,24098796,22623352,,10630940,12857680,2426648,3938124
