Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
273,0,110,66,4,0,0,40,83892036,20361288,45436592,128,63171744,,17500616,25603492,23562888,17225040,,9258316,526884,1145028,9431060,,14978848,7922016,7715352,14820376,,32,32,32,32,,15147968,16583828,16316824,15123124
275,1,111,71,3,0,0,37,83068104,21139084,46230368,128,62139300,,17235912,25770660,23531368,16530164,,9522460,357276,1166888,10092460,,15247760,7754348,7740528,15487732,,32,32,32,32,,14840344,16695916,16207404,14395636
278,0,112,67,4,0,0,41,83717304,20375476,45201200,128,62844860,,17149728,26116948,23334392,17116236,,9588256,282776,980604,9523840,,15315092,7414596,7553416,14918096,,32,32,32,32,,14740608,16725476,16423932,14954844
281,0,113,67,3,0,0,43,84687220,19087964,43788244,128,63852476,,17770252,25423704,23871424,17621840,,8946320,356788,813532,8971324,,14674916,7359384,7387140,14366804,,32,32,32,32,,15340964,16593332,16519616,15398564
283,0,114,70,4,0,0,40,83732496,19849104,44292724,128,63051268,,17632400,25335768,23489408,17274920,,9080808,692156,752204,9323936,,14812776,7428472,7331348,14720128,,32,32,32,32,,15209140,16272284,16543624,15026220
286,0,115,71,4,0,0,40,84637004,19340828,43791920,128,63244000,,18184064,25115552,23561680,17775708,,8514516,926396,1078532,8821384,,14245880,7665140,7662180,14218720,,32,32,32,32,,15704132,15879260,16145956,15514652
289,0,116,74,3,0,0,39,84925972,19284732,43470452,128,63124288,,17951592,25618240,24029056,17327084,,8734972,693880,602712,9253168,,14468128,7168508,7185396,14648420,,32,32,32,32,,15480504,16127076,16495732,15020976
291,1,117,71,3,0,0,43,83748360,20260096,44313464,128,62245536,,17454436,25292576,23820400,17180948,,9250712,974888,622220,9412276,,14986528,7446716,7071592,14808628,,32,32,32,32,,14937468,15812588,16578620,14916860
294,1,118,63,4,0,0,51,86235392,17648520,41714180,128,64333800,,18329536,25999048,23907736,17999072,,8330092,260748,495456,8562224,,14064504,6738852,6950212,13960612,,32,32,32,32,,15646152,16434108,16629760,15623780
297,0,119,67,4,0,0,48,84853516,18798648,42603568,128,63824744,,18384064,25659408,23665260,17144784,,8255628,598056,377560,9567404,,13994344,7076780,6565232,14967212,,32,32,32,32,,15781652,16082160,16782272,15178660
