Iteration,Elapsed,Running,Creating,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,5,Free,0,1,2,3,4,5
836,4,0,0,118046196,156276800,,18661724,19235268,18733552,20428836,18966584,22020232,,26560144,26758548,27328668,24721300,27243992,23664148
837,224,0,0,118062152,156276364,,18678472,19238520,18715908,20421924,18965796,22041532,,26558484,26760140,27324152,24736024,27232972,23664592
838,104,0,0,118146784,156155704,,18770788,19258152,18735564,20443452,18945260,21993568,,26462268,26727776,27297016,24724108,27250088,23694448
839,5,0,0,118007600,156248744,,18647192,19245844,18715060,20449960,18958056,21991488,,26555220,26742740,27313052,24697576,27245412,23694744
840,184,0,0,118101704,156139640,,18698468,19260312,18733680,20431812,18946132,22031300,,26515500,26728348,27316284,24710656,27243088,23625764
841,243,0,0,117959208,156251684,,18687212,19241864,18716656,20460188,18959128,21894160,,26505172,26743024,27317160,24685496,27213788,23787044
842,84,0,0,118050608,156222200,,18666828,19245620,18731008,20439776,18944432,22022944,,26572796,26736708,27304048,24696400,27234236,23678012
843,164,0,0,118106708,156148844,,18639616,19253024,18723100,20462312,18956492,22072164,,26613612,26736904,27305556,24665320,27209664,23617788
844,4,0,0,117947840,156295160,,18562516,19262316,18740564,20445852,18952324,21984268,,26664280,26717100,27289908,24688224,27223452,23712196
845,244,0,0,118072080,156247316,,18623152,19257340,18725440,20478892,18955808,22031448,,26634504,26738516,27297136,24672544,27233432,23671184
846,84,0,0,118071892,156165304,,18606836,19252524,18727048,20463212,18965836,22056436,,26622504,26725280,27283116,24679120,27226448,23628836
847,35,0,0,117989608,156290128,,18652672,19255520,18727792,20461000,18962272,21930352,,26598236,26726360,27311160,24665964,27218908,23769500
848,85,0,0,117965184,156292360,,18610188,19245684,18741532,20468896,18975452,21923432,,26626636,26724880,27317240,24666368,27203972,23753264
849,4,0,0,118146264,156117348,,18703092,19274596,18720944,20468088,18961648,22017896,,26566720,26709440,27293340,24665580,27206280,23675988
850,3,0,0,117980752,156204676,,18558296,19264500,18720960,20480612,18977016,21979368,,26655616,26691044,27296512,24657956,27216328,23687220
851,4,0,0,117966008,156307600,,18547692,19266056,18722004,20469504,18963600,21997152,,26689364,26710904,27302204,24679020,27215352,23710756
852,244,0,0,117948732,156283272,,18579756,19258516,18725140,20476000,18983752,21925568,,26649800,26724484,27320548,24652940,27201664,23733836
853,4,0,0,118068172,156140424,,18577912,19258136,18740980,20470624,18978720,22041800,,26641496,26728684,27283944,24653060,27217744,23615496
854,244,0,0,118073944,156201184,,18572688,19256708,18729816,20496944,18989308,22028480,,26601440,26731556,27278992,24631620,27203496,23754080
855,5,0,0,118110248,156034576,,18605936,19268732,18744124,20475752,18987636,22028068,,26581528,26693616,27267768,24656380,27185364,23649920
856,164,0,0,118132568,156169964,,18625744,19267736,18730064,20489772,18990652,22028600,,26582544,26696656,27292200,24642308,27197036,23759220
857,3,0,0,118131376,156106156,,18583484,19274300,18753020,20478104,19004264,22038204,,26651008,26714944,27270684,24641724,27195920,23631876
858,5,0,0,118125528,156056204,,18564376,19274668,18731220,20488212,19006548,22060504,,26664568,26690744,27288148,24614272,27182924,23615548
859,244,0,0,118089100,156038308,,18644880,19273588,18728072,20497720,19007628,21937212,,26571644,26687488,27292520,24617332,27170776,23698548
860,244,0,0,117979036,156168424,,18490476,19298288,18752432,20479984,19006484,21951372,,26698592,26675516,27273772,24613356,27185604,23721584
861,4,0,0,118067244,156072732,,18541644,19293956,18731696,20493092,18996568,22010288,,26633460,26682436,27286640,24627212,27186752,23656232
862,164,0,0,118211392,155942260,,18722700,19294592,18750584,20482564,18983980,21976972,,26516632,26652760,27254164,24627236,27194732,23696736
863,224,0,0,118210508,155943024,,18678956,19302244,18739968,20491672,18985052,22012616,,26529108,26664172,27273804,24631320,27184044,23660576
864,244,0,0,118201676,155941092,,18673896,19301208,18743356,20500428,18988264,21994524,,26507124,26666396,27273468,24611156,27193812,23689136
865,5,0,0,118144376,156022216,,18710260,19328272,18743596,20486224,18993204,21882820,,26523244,26647832,27277552,24624604,27186276,23762708
866,245,0,0,118240072,155891068,,18691152,19302508,18744212,20499352,18992444,22010404,,26515540,26663068,27271740,24612440,27174724,23653556
867,5,0,0,118276276,155815908,,18745792,19304388,18761080,20496264,19008032,21960720,,26441588,26654084,27251480,24611260,27164292,23693204
868,5,0,0,118220756,155909396,,18674592,19304456,18744416,20497756,18992492,22007044,,26518220,26653304,27259612,24615872,27176796,23685592
869,41,0,0,118350692,155911948,,18709672,19302372,18778804,20520992,18993900,22044952,,26533040,26654716,27243204,24608764,27164700,23707524
870,5,0,0,118361188,155700120,,18710492,19300916,18755716,20511676,19000548,22081840,,26439164,26668628,27252988,24596968,27178168,23564204
871,243,0,0,118450228,155591024,,18710968,19304432,18757356,20516408,18999420,22161644,,26411500,26646272,27245588,24593104,27177916,23516644
872,4,0,0,118300176,155777004,,18755276,19289732,18761660,20544920,19002136,21946452,,26438044,26668296,27252260,24568032,27153636,23696736
873,244,0,0,118389356,155740920,,18712108,19293308,18773852,20531500,19012564,22066024,,26490192,26671620,27232936,24575488,27168544,23602140
874,5,0,0,118386152,155730252,,18718520,19292560,18757896,20548196,19002264,22066716,,26488460,26672380,27255752,24578936,27152768,23581956
875,4,0,0,118348908,155762432,,18655520,19302064,18782156,20540848,19023940,22044380,,26533404,26666568,27229592,24561656,27149212,23622000
876,5,0,0,118194004,155819296,,18622896,19298504,18770428,20538260,19000848,21963068,,26540472,26655548,27219164,24564800,27167592,23671720
877,244,0,0,118352116,155712248,,18658536,19300384,18806540,20555532,19010884,22020240,,26520072,26672244,27204572,24543572,27150124,23621664
878,5,0,0,118403468,155683908,,18680892,19317684,18801300,20542468,19001552,22059572,,26520876,26629340,27218160,24565684,27172044,23577804
879,225,0,0,118226056,155825804,,18710284,19301060,18791440,20530212,19001776,21891284,,26475396,26649280,27207668,24575428,27168300,23749732
880,65,0,0,118462672,155654000,,18737716,19307500,18808788,20528692,18997756,22082220,,26491920,26650344,27235072,24545176,27159804,23571684
881,3,0,0,118338708,155700204,,18713284,19302728,18798320,20535736,18997016,21991624,,26477756,26653224,27208360,24559616,27166196,23635052
882,79,0,0,118381068,155723460,,18658876,19312816,18786884,20537952,18995820,22088720,,26550032,26648808,27216592,24550148,27171020,23586860
883,5,0,0,118446936,155632688,,18756352,19318044,18786496,20555288,19021044,22009712,,26425804,26654496,27219776,24537024,27138028,23657560
884,243,0,0,118390348,155713712,,18626564,19301452,18802460,20542676,19018248,22098948,,26568028,26665272,27195004,24564204,27151916,23569288
885,244,0,0,118327592,155723472,,18617280,19303084,18792732,20557716,19011724,22045056,,26558552,26660804,27221580,24544764,27143156,23594616
886,4,0,0,118348408,155686140,,18574696,19304448,18797620,20578700,19031324,22061620,,26586872,26671096,27182984,24559944,27121352,23563892
887,125,0,0,118404536,155624296,,18646924,19301848,18800636,20562552,19030164,22062412,,26553172,26644216,27194880,24554820,27125648,23551560
888,4,0,0,118322860,155645480,,18671132,19317648,18783960,20545940,19020852,21983328,,26502628,26622972,27217664,24550080,27122180,23629956
889,244,0,0,118398380,155699484,,18616348,19309848,18769732,20569464,19021496,22111492,,26568276,26646264,27236464,24543372,27147784,23557324
890,244,0,0,118440536,155609364,,18691648,19315100,18784264,20572748,19031604,22045172,,26509988,26636680,27209576,24519984,27119096,23614040
891,5,0,0,118446180,155582668,,18677464,19328220,18774384,20559496,19022916,22083700,,26492852,26618328,27217364,24546796,27131972,23575356
892,244,0,0,118549888,155473196,,18730036,19328272,18774256,20565524,19020996,22130804,,26432768,26614288,27212464,24551692,27122948,23539036
893,5,0,0,118365512,155642904,,18603684,19314336,18787728,20578604,19038392,22042768,,26574268,26636868,27216600,24506028,27116156,23592984
894,198,0,0,118609864,155461152,,18758804,19313612,18801456,20595732,19039720,22100540,,26437784,26644916,27196272,24529200,27104484,23548496
895,244,0,0,118344508,155673612,,18618164,19333040,18782144,20567036,19031380,22012744,,26527440,26618844,27212628,24533596,27129440,23651664
896,105,0,0,118492896,155455616,,18700288,19328044,18782032,20571860,19032720,22077952,,26433344,26613432,27196944,24533072,27101128,23577696
897,4,0,0,118565912,155395812,,18757620,19337604,18779880,20578556,19031868,22080384,,26421000,26591512,27206948,24508992,27113404,23553956
898,84,0,0,118500712,155455596,,18737984,19333352,18783856,20578976,19032228,22034316,,26422672,26608604,27197660,24504732,27128612,23593316
899,4,0,0,118522816,155469148,,18694796,19331784,18800604,20576824,19033080,22085728,,26489044,26598636,27193688,24505116,27127392,23555272
900,4,0,0,118552492,155529300,,18742008,19344416,18787112,20575780,19035664,22067512,,26485128,26624900,27209004,24505224,27101164,23603880
901,5,0,0,118565948,155453344,,18714292,19331616,18806500,20589112,19047484,22076944,,26475120,26614744,27173452,24508260,27113012,23568756
902,4,0,0,118499264,155557476,,18679380,19342616,18789656,20582980,19032392,22072240,,26535684,26613084,27199952,24522064,27119312,23567380
903,4,0,0,118595904,155378384,,18730180,19328036,18801548,20601312,19046732,22088096,,26452436,26623072,27166940,24484752,27091960,23559224
904,140,0,0,118577536,155413512,,18721016,19332952,18788832,20582848,19040128,22111760,,26426188,26623548,27188440,24511756,27143676,23519904
905,184,0,0,118454124,155523576,,18641580,19336176,18789396,20589652,19041092,22056228,,26523368,26619216,27189812,24506216,27100284,23584680
906,5,0,0,118540792,155477888,,18694508,19338948,18786596,20588008,19039980,22092752,,26491536,26603020,27211112,24509924,27117512,23544784
907,5,0,0,118542896,155484568,,18728484,19338124,18789776,20585996,19037564,22062952,,26515412,26618532,27210296,24498156,27100692,23541480
908,184,0,0,118748004,155255308,,18801576,19347052,18804924,20611352,19056960,22126140,,26375892,26605816,27194556,24464408,27093612,23521024
909,4,0,0,118769020,155251540,,18833056,19358572,18789520,20597732,19054132,22136008,,26374528,26596176,27207376,24476920,27114336,23482204
910,244,0,0,118725352,155362984,,18792580,19344016,18804924,20629184,19054012,22100636,,26476332,26607576,27193008,24461540,27100448,23524080
911,185,0,0,118644320,155255148,,18760860,19362456,18797784,20601352,19040228,22081640,,26376876,26567432,27198228,24488844,27086532,23537236
912,4,0,0,118803792,155118392,,18814828,19351068,18811492,20620392,19057780,22148232,,26332472,26586392,27183136,24475208,27071408,23469776
913,83,0,0,118752160,155240196,,18831020,19347940,18793776,20605800,19040328,22133296,,26366156,26588696,27200316,24484400,27099300,23501328
914,4,0,0,118785008,155182940,,18795052,19342332,18806340,20615076,19048000,22178208,,26354160,26592492,27176620,24487944,27111676,23460048
915,5,0,0,118704860,155297300,,18821428,19342408,18794964,20604276,19042164,22099620,,26343432,26607672,27219124,24484008,27103124,23539940
916,5,0,0,118649464,155288820,,18740260,19348036,18794392,20605428,19046588,22114760,,26401400,26599624,27200176,24471924,27105612,23510084
917,3,0,0,118751276,155248108,,18760212,19343400,18793600,20607096,19049076,22197892,,26399680,26602436,27249296,24471944,27097784,23426968
918,225,0,0,118744668,155315912,,18805852,19345024,18791508,20629160,19063996,22109128,,26386068,26604320,27267684,24452292,27094884,23510664
919,83,0,0,118740892,155270236,,18777756,19353144,18795012,20628800,19047344,22138836,,26339460,26604672,27280652,24445664,27097716,23502072
920,4,0,0,118788960,155285920,,18754420,19340736,18808412,20650228,19052496,22182668,,26432400,26603136,27273988,24424500,27090088,23461808
921,5,0,0,118729828,155348376,,18750096,19346592,18805156,20633900,19058404,22135680,,26433020,26589476,27306016,24445332,27092168,23482364
922,244,0,0,118749456,155327892,,18742176,19354976,18815124,20655352,19075596,22106232,,26428652,26598796,27294004,24416036,27066212,23524192
923,3,0,0,118758832,155377964,,18779880,19368456,18806936,20646108,19060412,22097040,,26417420,26581020,27319424,24438676,27074216,23547208
924,245,0,0,118784348,155305708,,18753176,19353540,18812744,20652464,19067752,22144672,,26452040,26581100,27311080,24404936,27092696,23463856
925,3,0,0,118899612,155195508,,18800048,19354180,18812328,20658536,19059448,22215072,,26378756,26595592,27307936,24419592,27079876,23413756
926,243,0,0,118748504,155295832,,18757484,19352684,18815884,20656864,19055968,22109620,,26412728,26565588,27299720,24413176,27080360,23524260
927,4,0,0,118736844,155367960,,18775636,19352436,18813480,20657816,19062248,22075228,,26383960,26584228,27303676,24417400,27129064,23549632
928,106,0,0,118801176,155276692,,18726756,19353956,18815064,20659288,19066512,22179600,,26442952,26586516,27294872,24419608,27078708,23454036
929,4,0,0,118760212,155288372,,18708000,19354608,18827164,20634536,19066356,22169548,,26409484,26570484,27305524,24446764,27083704,23472412
930,4,0,0,118689124,155356732,,18745948,19370292,18836212,20652608,19082468,22001596,,26408728,26573868,27281972,24417184,27066504,23608476
931,245,0,0,118911840,155195716,,18872264,19382636,18822228,20650008,19083760,22100944,,26303228,26565476,27335128,24421484,27073436,23496964
932,5,0,0,118908532,155132960,,18853712,19361940,18838464,20665836,19088624,22099956,,26322808,26572604,27312656,24396696,27038880,23489316
933,244,0,0,118830508,155189936,,18837976,19382532,18820492,20666304,19082552,22040652,,26284304,26538408,27336536,24392456,27052300,23585932
934,4,0,0,118812192,155282908,,18816468,19364688,18821396,20657308,19095024,22057308,,26325648,26570040,27366716,24416272,27039000,23565232
935,4,0,0,118833748,155257132,,18808988,19379792,18833040,20658392,19087208,22066328,,26354704,26554000,27337532,24409244,27060664,23540988
936,244,0,0,118659668,155354420,,18637176,19362980,18821068,20655588,19098392,22084464,,26494972,26571028,27333280,24400048,27039692,23515400
937,3,0,0,118830600,155214780,,18796356,19366160,18823260,20655012,19099396,22090416,,26375376,26564124,27317004,24403796,27030128,23524352
938,244,0,0,119009412,155056196,,18866436,19369624,18838272,20679036,19120368,22135676,,26274612,26541648,27296636,24375988,27019000,23548312
939,5,0,0,118937352,155161792,,18807616,19384344,18825164,20665244,19106948,22148036,,26313696,26553196,27325540,24382288,27020332,23566740
940,50,0,0,118952328,155187088,,18819704,19369248,18868688,20682800,19102808,22109080,,26312004,26570308,27305604,24363932,27022804,23612436
941,144,0,0,118994324,155120916,,18838816,19391036,18828100,20682012,19107556,22146804,,26305144,26547452,27303832,24377492,27025720,23561276
942,5,0,0,119032532,155048424,,18838804,19372988,18845864,20698924,19124928,22151024,,26305904,26553600,27292644,24338364,27008796,23549116
943,220,0,0,119021352,155066392,,18841648,19382032,18843208,20702600,19117176,22134688,,26312700,26549468,27296564,24350016,27012872,23544772
944,4,0,0,119049148,155042132,,18855728,19400212,18827864,20698496,19105260,22161588,,26282376,26516672,27318944,24357336,27031548,23535256
945,96,0,0,119087704,155060944,,18849928,19395860,18828588,20715680,19114332,22183316,,26295676,26529396,27321928,24342624,27034112,23537208
946,4,0,0,118952400,155109860,,18785268,19389000,18827556,20690624,19106164,22153788,,26325284,26530336,27316184,24357668,27019816,23560572
947,244,0,0,118917448,155130168,,18732220,19388708,18840140,20696148,19112048,22148184,,26398732,26536820,27297960,24320968,27023732,23551956
948,243,0,0,119026904,155155656,,18812584,19404608,18857604,20713540,19093596,22144972,,26328156,26525132,27319432,24333960,27016812,23632164
949,3,0,0,118987876,155140188,,18788408,19406368,18823248,20700460,19094288,22175104,,26355048,26520112,27316572,24364500,27010740,23573216
950,3,0,0,119061808,155066284,,18777124,19420740,18851344,20712632,19094420,22205548,,26315196,26511052,27304508,24333268,27033716,23568544
951,124,0,0,119040148,155064972,,18844080,19428456,18830792,20702232,19102144,22132444,,26268832,26508532,27306832,24314268,27013956,23652552
952,184,0,0,119127316,155006552,,18778296,19411956,18865596,20723268,19118696,22229504,,26329364,26497928,27265020,24323508,27037860,23552872
953,4,0,0,119071928,155009748,,18845660,19426680,18840100,20706800,19107716,22144972,,26263448,26481412,27288400,24336568,27018288,23621632
954,244,0,0,119076816,155074008,,18782432,19428440,18836892,20708064,19107320,22213668,,26336244,26491096,27305556,24319548,27010148,23611416
955,84,0,0,119182580,155017436,,18723216,19417540,18852232,20725980,19137516,22326096,,26375064,26497424,27291552,24328220,26996620,23528556
956,3,0,0,119107564,154942224,,18726928,19428864,18847776,20725432,19110332,22268232,,26355812,26480852,27294888,24315820,27020440,23474412
957,5,0,0,119192112,154898668,,18777140,19414124,18851376,20711336,19124436,22313700,,26337360,26505508,27277084,24321068,26996196,23461452
958,4,0,0,119138256,154978112,,18809808,19413928,18837360,20712316,19111964,22252880,,26331292,26495896,27292644,24324784,27026620,23506876
959,143,0,0,119151688,154965124,,18758908,19406884,18873212,20725940,19128724,22258020,,26365060,26508476,27269348,24324536,26975940,23521764
960,4,0,0,119126996,154957068,,18781620,19421684,18845212,20715156,19114516,22248808,,26346384,26482204,27305308,24318820,26992776,23511576
961,3,0,0,119071580,155028308,,18672512,19407260,18864380,20724668,19127752,22275008,,26450852,26514908,27278084,24296232,26991600,23496632
962,5,0,0,119100560,155023632,,18726156,19419792,18841460,20721244,19110400,22281508,,26408784,26492208,27301848,24324780,27004744,23491268
963,5,0,0,119148328,154919368,,18769460,19410588,18856032,20722080,19124656,22265512,,26360384,26486192,27267508,24309452,26981124,23514708
964,244,0,0,119047828,155096088,,18780260,19426176,18846628,20715504,19112680,22166580,,26372752,26493396,27285956,24333768,27016732,23593484
965,86,0,0,119136476,154931624,,18800204,19414940,18850848,20719064,19124180,22227240,,26315432,26493572,27282160,24308996,26988852,23542612
966,4,0,0,119286252,154837676,,18865856,19416076,18855588,20749688,19119040,22280004,,26273776,26501524,27275236,24295528,27002820,23488792
967,243,0,0,119102536,154914640,,18773596,19434972,18852604,20750804,19119404,22171156,,26310296,26462056,27274316,24292032,26987376,23588564
968,244,0,0,119037892,154983460,,18770960,19438956,18867520,20752860,19119948,22087648,,26312324,26492848,27257048,24248884,26984000,23688356
969,84,0,0,119100896,154876024,,18829328,19434716,18853516,20741060,19142112,22100164,,26254980,26475980,27262592,24279796,26990292,23612384
970,4,0,0,119200952,154825960,,18843444,19430100,18874648,20756900,19140360,22155500,,26247048,26480100,27284480,24265188,26966108,23583036
971,244,0,0,119239044,154796376,,18862032,19432528,18851300,20760496,19127692,22204996,,26238832,26470856,27267048,24266324,26992828,23560488
972,84,0,0,119258604,154723260,,18835436,19425868,18870736,20768112,19148216,22210236,,26263536,26465608,27236364,24235608,26969376,23552768
973,4,0,0,119144748,154871548,,18741312,19437380,18852732,20763016,19134780,22215528,,26382532,26453748,27260352,24261192,26975688,23538036
974,244,0,0,119312084,154740104,,18928996,19427424,18863232,20768520,19129988,22193924,,26148852,26473140,27272872,24259992,26987996,23597252
975,243,0,0,119224672,154788024,,18845268,19435932,18868664,20758364,19145896,22170548,,26234696,26478344,27264984,24267180,26977536,23565284
976,223,0,0,119293760,154729064,,18873456,19425020,18865136,20772304,19146324,22211520,,26239564,26473264,27243820,24242488,26964640,23565288
977,125,0,0,119368840,154634632,,18886732,19441696,18874416,20768688,19139276,22258032,,26209076,26469768,27244136,24244036,26977532,23490084
978,38,0,0,119404144,154541336,,18899076,19434440,18871388,20782856,19152216,22264168,,26192120,26443912,27254456,24237588,26952672,23460588
979,4,0,0,119172292,154808112,,18822788,19445372,18872396,20768352,19142192,22121192,,26282868,26451280,27236772,24259524,26959192,23618476
980,204,0,0,119308344,154640672,,18859700,19435644,18874084,20785276,19141576,22212064,,26238244,26474636,27223556,24240288,26954124,23509824
981,5,0,0,119399048,154499844,,18885956,19451408,18885904,20774064,19143368,22258348,,26200272,26440944,27211656,24246764,26944344,23455864
982,3,0,0,119440876,154529840,,18896832,19444232,18878544,20788528,19145700,22287040,,26195724,26448272,27232136,24229004,26960336,23464368
983,20,0,0,119402708,154504432,,18926820,19443732,18893816,20776944,19139684,22221712,,26145828,26437632,27201808,24243892,26961096,23514176
984,104,0,0,119464204,154446032,,18939296,19443380,18884340,20792160,19146064,22258964,,26124704,26432872,27234720,24233464,26959592,23460680
985,123,0,0,119376956,154569628,,18867280,19444204,18908492,20783580,19173284,22200116,,26204984,26444952,27229536,24242012,26922580,23525564
986,5,0,0,119351668,154578996,,18790660,19460228,18899880,20788752,19154836,22257312,,26274188,26437036,27204388,24240004,26953876,23469504
987,240,0,0,119484120,154517136,,18822768,19448696,18926332,20795432,19150188,22340704,,26307680,26442120,27192992,24223308,26930236,23420800
988,4,0,0,119361160,154659968,,18818500,19453968,18899620,20817976,19154744,22216352,,26358776,26436852,27196492,24214172,26957860,23495816
989,244,0,0,119441212,154609720,,18864664,19469544,18908456,20800364,19152612,22245572,,26307800,26424788,27196660,24216788,26950932,23512752
990,103,0,0,119520452,154509524,,18833052,19454840,18924324,20817888,19153864,22336484,,26324536,26444076,27193664,24200828,26942204,23404216
991,6,0,0,119557276,154524848,,18899220,19453292,18904268,20820992,19153920,22325584,,26327552,26432420,27201468,24194632,26942060,23426716
992,84,0,0,119430684,154637896,,18756296,19473368,18907896,20808788,19159388,22324948,,26447852,26430660,27214628,24190112,26929224,23425420
993,232,0,0,119359420,154688848,,18721300,19456424,18902600,20800960,19159580,22318556,,26473052,26431560,27206624,24202920,26933960,23440732
994,231,0,0,119534264,154666324,,18907236,19454864,18900120,20807468,19157864,22306712,,26455244,26423968,27201004,24203568,26931456,23451084
995,105,0,0,119634816,154368160,,18949804,19466712,18896872,20822192,19173264,22325972,,26198372,26434964,27221924,24183384,26908240,23421276
996,245,0,0,119535000,154474012,,18971288,19475948,18904952,20811036,19155852,22215924,,26210560,26405864,27211816,24200412,26916944,23528416
997,244,0,0,119611116,154446892,,18962500,19466184,18896412,20821016,19179732,22285272,,26252712,26429876,27208440,24187084,26905856,23462924
998,4,0,0,119494072,154575604,,18900892,19492960,18896128,20815756,19184712,22203624,,26324668,26395376,27205600,24201384,26911632,23536944
999,243,0,0,119531340,154574220,,18967220,19465492,18910752,20816656,19161628,22209592,,26264496,26431600,27194776,24184100,26947364,23551884
