Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
209,1,79,77,2,0,0,40268436,61145324,105344368,5424,44731392,,7974484,8653396,11589660,12050896,,21402604,19639156,10600748,9502816,,28705560,28443716,24073364,24121728,,1984,1984,636,820,,7434112,8920024,13619304,14757952
213,0,80,79,1,0,0,40284688,61108272,105310416,5424,44732216,,7988476,8654020,11614376,12027816,,21397812,19648888,10555924,9505648,,28702100,28453484,24030108,24124724,,1984,1984,636,820,,7434280,8920056,13619760,14758120
216,0,81,80,1,0,0,40303532,61107516,105310456,5424,44733052,,7999820,8656088,11615480,12032144,,21383976,19643992,10561032,9518516,,28688328,28448640,24035696,24137792,,1984,1984,636,820,,7434364,8920104,13620264,14758320
219,0,82,80,2,0,0,40342500,61053448,105258264,5424,44734020,,7998604,8676408,11635376,12032112,,21386232,19607008,10543976,9516232,,28690684,28412732,24019124,24135724,,1984,1984,636,820,,7434496,8920264,13620728,14758532
222,1,83,81,2,0,0,40356036,60996968,105205552,5424,44735240,,7998000,8668324,11656884,12032828,,21357536,19613164,10503156,9523112,,28663352,28419280,23979832,24143088,,1984,1984,636,820,,7434668,8920440,13621108,14759024
226,0,84,83,1,0,0,40365376,61023760,105234716,5424,44736576,,7998024,8670964,11641108,12055280,,21373276,19617392,10539936,9493156,,28679144,28423572,24016968,24115032,,1984,1984,636,820,,7434712,8920500,13621500,14759864
229,0,85,84,1,0,0,40361144,61017352,105229560,5424,44737808,,8009124,8659148,11627188,12065684,,21366016,19641180,10537716,9472440,,28671968,28447400,24015432,24094760,,1984,1984,636,820,,7434856,8920536,13622156,14760260
232,0,86,84,2,0,0,40374228,61009616,105222320,5424,44738356,,8009800,8671900,11625868,12066660,,21358708,19624872,10548112,9477924,,28664720,28431192,24026048,24100360,,1984,1984,636,820,,7434920,8920708,13622372,14760356
235,1,87,86,1,0,0,40396440,60951688,105167944,5424,44739644,,8011376,8673956,11629132,12081976,,21357872,19607352,10530268,9456196,,28665268,28415016,24008408,24079252,,1984,1984,636,820,,7435088,8920888,13622632,14761036
238,1,88,86,2,0,0,40413248,60928752,105151132,5424,44744620,,8006548,8674732,11653792,12078176,,21356036,19601580,10495532,9475604,,28663468,28409276,23977420,24100968,,1984,1984,636,820,,7435136,8920904,13625184,14763396
241,1,89,87,2,0,0,40423072,60918152,105142504,5424,44745408,,8020360,8676276,11648520,12077916,,21339720,19597644,10526696,9454092,,28647264,28405384,24008820,24081036,,1984,1984,636,820,,7435312,8920960,13625408,14763728
245,0,90,89,1,0,0,40473520,60889296,105118152,5424,44747424,,8028908,8699008,11648024,12097580,,21338832,19582652,10542512,9425300,,28648988,28391720,24025072,24052372,,1984,1984,636,820,,7436416,8921280,13625888,14763840
248,0,91,90,1,0,0,40486076,60866532,105097712,5424,44748388,,8025968,8690380,11670368,12099360,,21341904,19595100,10497280,9432248,,28652096,28404368,23981692,24059556,,1984,1984,636,820,,7436420,8921332,13626568,14764068
251,0,92,91,1,0,0,40492208,60856216,105089300,5424,44749116,,8017164,8691968,11659548,12123528,,21340448,19591164,10514508,9410096,,28650664,28400496,23999076,24039064,,1984,1984,636,820,,7436440,8921372,13626732,14764572
254,1,93,92,1,0,0,40500568,60866012,105100028,5424,44750132,,8029708,8693748,11661660,12115452,,21335824,19590184,10518888,9421116,,28646176,28399556,24003612,24050684,,1984,1984,636,820,,7436648,8921428,13626880,14765176
258,0,94,93,1,0,0,40420112,60920820,105046148,5424,44639328,,8030636,8602136,11671788,12115552,,21328376,19686088,10493628,9412728,,28639980,28384168,23978852,24043148,,1984,1984,636,820,,7436820,8809104,13627372,14766032
261,0,95,94,1,0,0,40428376,60910144,105037816,5424,44640492,,8031184,8591256,11675076,12130860,,21327664,19695276,10489368,9397836,,28639300,28393608,23975168,24029740,,1984,1984,636,820,,7436852,8809284,13627936,14766420
264,1,96,95,1,0,0,40437764,60908640,105038680,5424,44641696,,8032272,8592192,11693308,12119992,,21342432,19697104,10455556,9413548,,28654140,28395484,23943056,24046000,,1984,1984,636,820,,7436908,8809324,13628504,14766960
267,1,97,96,1,0,0,40435172,60902824,105037752,5424,44646644,,8033680,8592488,11682248,12126756,,21331168,19695564,10478180,9397912,,28643012,28393980,23965960,24034800,,1984,1984,636,820,,7437100,8809372,13628788,14771384
271,0,98,97,1,0,0,40447468,60888396,105026500,5424,44647672,,8035408,8608052,11683536,12120472,,21340288,19668160,10483540,9396408,,28653492,28367872,23971640,24033496,,1984,1984,636,820,,7437276,8809660,13629148,14771588
274,0,99,98,1,0,0,40482928,60852856,104993144,5424,44648576,,8036884,8603800,11705396,12136848,,21327652,19694184,10454804,9376216,,28640908,28394116,23944716,24013404,,1984,1984,636,820,,7437328,8809744,13629792,14771712
277,1,100,99,1,0,0,40506004,60820832,104963428,5424,44649720,,8037464,8605620,11695700,12167220,,21322652,19680692,10470680,9346808,,28635956,28380676,23961108,23985688,,1984,1984,636,820,,7437368,8809792,13630324,14772236
281,0,101,100,1,0,0,40500092,60808568,104951708,5424,44650328,,8048000,8599192,11696172,12156728,,21301068,19686340,10455804,9365356,,28614452,28386376,23946400,24004480,,1984,1984,636,820,,7437500,8809844,13630508,14772476
284,0,102,101,1,0,0,40534004,60787384,104933884,5424,44651400,,8051612,8623528,11697684,12161180,,21287212,19664520,10469484,9366168,,28602000,28365980,23960212,24005692,,1984,1984,636,820,,7437736,8810152,13630632,14772880
287,1,103,102,1,0,0,40542396,60778148,104927644,5424,44653276,,8052348,8615188,11722228,12152632,,21285984,19662892,10452264,9377008,,28600812,28364404,23944984,24017444,,1984,1984,636,820,,7437772,8810192,13631488,14773824
291,0,104,103,1,0,0,40526572,60791084,104942876,5424,44654408,,8052108,8609644,11687700,12177120,,21285732,19668496,10489228,9347628,,28600624,28370068,23982572,23989612,,1984,1984,636,820,,7437840,8810260,13632100,14774208
