Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
212,0,78,41,0,37,0,0,67482224,44167764,81946228,7920,61015120,,13378808,20357412,19755324,13990680,,16277752,6194916,6692076,15003020,,23734120,17107608,17611092,23493408,,1980,1980,1980,1980,,13459460,16632288,16630200,14293172
215,0,79,41,0,38,0,0,67602492,44039540,81818348,7920,61121948,,13379424,20466484,19766968,13989616,,16275764,6087480,6676668,14999628,,23732132,17000368,17595804,23490044,,1980,1980,1980,1980,,13459580,16738816,16630356,14293196
218,0,80,41,0,39,0,0,68016840,43600864,81380796,7920,61532748,,13488424,20467052,19870676,14190688,,16159800,6079104,6566444,14795516,,23616384,16992184,17485868,23286360,,1980,1980,1980,1980,,13565112,16739048,16732664,14495924
220,1,81,41,0,40,0,0,68026628,43596724,81377284,7920,61541640,,13492404,20470112,19868908,14195204,,16158980,6083316,6562680,14791748,,23615564,16996668,17482448,23282604,,1980,1980,1980,1980,,13569220,16739312,16733088,14500020
223,0,82,41,0,41,0,0,68109536,43531692,81312804,7920,61617320,,13562908,20470500,19877876,14198252,,16093752,6082088,6550168,14805684,,23550504,16995568,17470144,23296588,,1980,1980,1980,1980,,13635976,16739652,16737408,14504284
226,0,83,41,0,42,0,0,68247804,43381196,81163332,7920,61753724,,13694172,20478636,19876388,14198608,,15956704,6076880,6550980,14796632,,23413764,16990624,17471396,23287548,,1980,1980,1980,1980,,13771328,16740104,16737900,14504392
228,1,84,41,0,43,0,0,68256132,43354380,81136860,7920,61758404,,13695200,20484280,19878076,14198576,,15948192,6068848,6542696,14794644,,23405276,16982788,17463216,23285580,,1980,1980,1980,1980,,13775524,16740412,16738032,14504436
231,0,85,41,0,44,0,0,68245248,43407472,81190340,7920,61759096,,13694904,20489648,19863772,14196924,,15966544,6068504,6583796,14788628,,23423628,16982728,17504412,23279572,,1980,1980,1980,1980,,13775572,16740776,16738152,14504596
234,0,86,41,0,45,0,0,68251168,43369348,81152596,7920,61763728,,13693588,20488352,19875784,14193444,,15960568,6064252,6561004,14783524,,23417680,16978580,17481852,23274484,,1980,1980,1980,1980,,13779688,16740884,16738504,14504652
237,0,87,41,0,46,0,0,68251072,43392816,81176900,7920,61764836,,13696200,20484808,19875180,14194884,,15963580,6077096,6568100,14784040,,23420716,16992088,17489080,23275016,,1980,1980,1980,1980,,13779824,16741672,16738628,14504712
