Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
263,0,40,0,0,81777896,37818408,,19278984,18951832,21795900,21751180,,11305408,10553996,7657728,8301276
264,0,40,0,0,80751668,38843488,,19277952,19152560,20565764,21755392,,11300484,10350744,8901468,8290792
265,1,39,0,0,81077420,38512020,,19277832,19155008,20897320,21747260,,11306660,10342184,8561636,8301540
266,0,39,0,0,81118944,38457328,,19280560,19157012,20916948,21764424,,11303664,10339216,8536040,8278408
267,1,39,0,0,81504996,38057696,,19280192,19360452,21097668,21766684,,11310708,10136000,8338824,8272164
268,0,40,0,0,81531164,38025568,,19280044,19368244,21107968,21774908,,11310020,10134012,8313616,8267920
269,0,40,0,0,81523456,38052980,,19279336,19363736,21094968,21785416,,11306628,10142220,8353816,8250316
270,1,40,0,0,81830980,37752480,,19278716,19566784,21196944,21788536,,11321700,9945940,8233096,8251744
271,0,40,0,0,81525904,38024464,,18983324,19569040,21193216,21780324,,11594108,9926412,8246228,8257716
272,0,41,0,0,79955804,39601796,,19181472,19736648,21199296,19838388,,11403652,9754044,8235280,10208820
273,0,40,0,0,80285304,39286500,,19192096,19766052,21275644,20051512,,11380160,9739192,8179848,9987300
274,0,40,0,0,80570100,38982432,,19298312,19768900,21269996,20232892,,11263780,9745932,8171116,9801604
275,1,41,0,0,80563388,38972244,,19301860,19770568,21271144,20219816,,11262520,9741944,8171392,9796388
276,0,41,0,0,80771836,38758768,,19297784,19777140,21373704,20323208,,11268472,9730072,8062028,9698196
277,0,41,0,0,80874880,38649980,,19278696,19776420,21395240,20424524,,11286680,9736196,8032104,9595000
278,1,41,0,0,80890816,38685440,,19277840,19777612,21403104,20432260,,11312436,9731476,8041040,9600488
279,0,41,0,0,81076360,38491116,,19277148,19777716,21487096,20534400,,11300568,9731048,7956876,9502624
280,0,41,0,0,81194804,38373064,,19281980,19781952,21490008,20640864,,11298356,9717644,7961208,9395856
281,1,41,0,0,81206304,38335484,,19277960,19782808,21495100,20650436,,11304256,9713136,7935848,9382244
282,0,40,0,0,80826568,38718408,,19278488,19187328,21596928,20763824,,11306884,10314072,7840640,9256812
283,0,40,0,0,81031132,38511168,,19281232,19299880,21590032,20859988,,11305508,10201012,7835428,9169220
284,0,40,0,0,81047308,38477940,,19276156,19309572,21597312,20864268,,11292828,10201648,7823628,9159836
285,0,40,0,0,81385656,38124264,,19276348,19422924,21649000,21037384,,11288228,10080224,7772844,8982968
286,1,40,0,0,81324504,38218616,,19052308,19426372,21706848,21138976,,11532816,10062196,7724388,8899216
287,0,40,0,0,81590716,37911556,,19295024,19438232,21717480,21139980,,11260144,10057108,7714256,8880048
288,0,40,0,0,81857676,37651120,,19292528,19604580,21718856,21241712,,11277764,9894376,7707252,8771728
289,0,40,0,0,81262464,38269460,,18510748,19704680,21804004,21243032,,12063956,9796508,7630168,8778828
290,0,40,0,0,81502972,38008296,,18638864,19712932,21804088,21347088,,11916556,9790424,7638460,8662856
291,1,40,0,0,81721900,37801796,,18640000,19832816,21797916,21451168,,11930256,9660072,7637076,8574392
292,0,41,0,0,82005236,37505584,,18917124,19833464,21800652,21453996,,11648788,9658520,7627916,8570360
293,1,41,0,0,82095960,37422932,,18913980,19836460,21800172,21545348,,11663480,9655020,7628252,8476180
294,0,41,0,0,82308052,37229344,,18915068,19840120,21801432,21751432,,11658424,9645208,7642184,8283528
295,1,41,0,0,82528600,37037672,,19087148,19818876,21811708,21810868,,11519792,9669408,7639372,8209100
296,0,41,0,0,82568252,36986632,,19090080,19818740,21797996,21861436,,11501964,9679264,7651552,8153852
297,1,41,0,0,82650060,36863720,,19153224,19818324,21802416,21876096,,11434204,9681128,7621536,8126852
298,0,41,0,0,81589348,37945632,,19287548,19819716,20599792,21882292,,11303708,9665236,8844000,8132688
299,0,40,0,0,81997776,37522952,,19280316,19820064,21009604,21887792,,11305036,9664996,8425984,8126936
300,1,40,0,0,81408916,38090084,,19281392,19183084,21054700,21889740,,11283148,10317696,8369828,8119412
301,0,39,0,0,81126068,38415044,,19282184,18873440,21053556,21916888,,11291232,10629368,8383784,8110660
302,1,39,0,0,81173908,38298376,,19282208,18920284,21051492,21919924,,11292452,10560152,8362308,8083464
303,0,39,0,0,81275772,38249176,,19282528,19016204,21054364,21922676,,11291524,10478828,8377780,8101044
304,1,39,0,0,81455524,38050240,,19287460,19020096,21220644,21927324,,11283960,10482040,8194036,8090204
305,0,40,0,0,81443640,38068004,,19286800,19020492,21222304,21914044,,11286936,10483928,8199600,8097540
306,1,40,0,0,80667900,38843840,,19312004,19123800,21223268,21008828,,11260808,10380996,8188088,9013948
307,0,39,0,0,80983880,38491696,,19313140,19129120,21329984,21211636,,11247868,10367880,8081168,8794780
308,1,38,0,0,80446376,39077012,,18676652,19230856,21310288,21228580,,11906584,10256372,8127608,8786448
309,0,38,0,0,80840892,38689288,,18871048,19225632,21410648,21333564,,11700540,10278068,8021228,8689452
310,0,38,0,0,80994600,38517160,,18875304,19274496,21510928,21333872,,11698944,10229916,7911392,8676908
311,1,39,0,0,81332868,38165504,,18977868,19503216,21511852,21339932,,11591304,9992008,7913748,8668444
312,0,40,0,0,81677072,37847592,,19134052,19509612,21516344,21517064,,11468316,9984708,7914600,8479968
313,0,41,0,0,82280632,37267104,,19134692,19800508,21729164,21616268,,11461396,9710932,7708996,8385780
314,1,41,0,0,82483176,37039512,,19235576,19798204,21736584,21712812,,11341684,9699560,7693408,8304860
315,0,41,0,0,82778104,36733892,,19316080,19801824,21832772,21827428,,11261076,9696580,7603804,8172432
316,0,41,0,0,82816568,36678732,,19317440,19846788,21822740,21829600,,11263264,9645024,7604400,8166044
317,0,41,0,0,82941308,36545816,,19316248,19847832,21818564,21958664,,11251048,9646880,7606368,8041520
318,0,41,0,0,82926448,36533824,,19313540,19846596,21818636,21947676,,11248148,9645068,7598912,8041696
319,0,41,0,0,82945340,36580576,,19315460,19860212,21819688,21949980,,11266532,9643960,7600180,8069904
320,0,41,0,0,82953736,36555844,,19315452,19863472,21821764,21953048,,11275184,9633144,7598760,8048756
321,1,41,0,0,82957324,36574124,,19314768,19852520,21836644,21953392,,11273684,9642400,7596848,8061192
322,0,41,0,0,82946420,36585272,,19316528,19856140,21815504,21958248,,11261460,9641460,7628840,8053512
323,1,41,0,0,82928128,36623624,,19314856,19857772,21816588,21938912,,11269552,9654388,7615836,8083848
324,0,40,0,0,82337716,37190128,,18725620,19854704,21817376,21940016,,11860000,9644300,7609928,8075900
325,1,40,0,0,78931080,40638596,,18763224,17024560,21200036,21943260,,11805388,12501500,8249716,8081992
326,0,37,0,0,78946916,40596504,,18860216,17706744,21435180,20944776,,11718436,11804596,7990284,9083188
327,1,37,0,0,78004012,41507752,,19125224,17767088,21446980,19664720,,11438784,11727412,7978780,10362776
328,0,38,0,0,78251092,41246348,,19127764,17934464,21445364,19743500,,11431956,11553824,7989560,10271008
329,0,38,0,0,78544920,40980164,,19133976,18040232,21453792,19916920,,11433736,11445188,7991776,10109464
330,1,39,0,0,78776428,40752640,,19312524,18098644,21462688,19902572,,11260244,11404108,7972448,10115840
331,0,39,0,0,78842580,40657796,,19311812,18106932,21452060,19971776,,11247572,11410096,7964020,10036108
332,0,39,0,0,79083456,40449996,,19313640,18212088,21452044,20105684,,11256352,11297500,7987600,9908544
333,0,39,0,0,79196756,40313452,,19328316,18314184,21451712,20102544,,11255496,11184240,7975780,9897936
334,0,39,0,0,79445032,40079520,,19328604,18414444,21450188,20251796,,11241772,11094644,7979324,9763780
335,1,39,0,0,79684300,39840716,,19326152,18413524,21625684,20318940,,11258120,11098776,7806536,9677284
336,0,40,0,0,80084824,39445744,,19324748,18615656,21624888,20519532,,11256092,10892896,7803224,9493532
337,1,40,0,0,80194320,39304256,,19323608,18620136,21623256,20627320,,11237832,10883952,7806364,9376108
338,0,40,0,0,80526660,38978040,,19316860,18728160,21730332,20751308,,11242456,10774472,7704616,9256496
339,0,40,0,0,80744984,38747660,,19317504,18828584,21746108,20852788,,11239280,10670288,7688696,9149396
340,0,40,0,0,80957656,38558868,,19324192,18933020,21744032,20956412,,11254648,10578020,7666900,9059300
341,1,40,0,0,81135108,38383452,,19334560,18934828,21807828,21057892,,11243752,10573444,7617440,8948816
342,0,40,0,0,81436252,38063096,,19333432,19139364,21808036,21155420,,11228216,10365736,7615728,8853416
343,1,40,0,0,81545888,37947176,,19337680,19137960,21811256,21258992,,11233436,10351808,7618372,8743560
344,0,40,0,0,81742288,37760896,,19327448,19137752,21812104,21464984,,11244148,10372056,7614324,8530368
345,1,40,0,0,82072108,37429248,,19328960,19349900,21824688,21568560,,11249048,10162428,7592600,8425172
346,0,40,0,0,82277208,37215584,,19327988,19352456,21814384,21782380,,11247644,10141684,7601572,8224684
347,0,40,0,0,82393088,37129020,,19308220,19454440,21835228,21795200,,11277224,10060800,7578944,8212052
348,0,40,0,0,82607688,36888076,,19308292,19555736,21836816,21906844,,11261480,9955504,7570704,8100388
349,1,40,0,0,82726600,36766392,,19309716,19553172,21826284,22037428,,11266492,9943696,7590576,7965628
350,0,39,0,0,81348924,38154452,,18305164,19658584,21357448,22027728,,12285048,9836536,8068340,7964528
351,1,39,0,0,81915828,37551164,,18619580,19694588,21571812,22029848,,11952856,9811056,7826968,7960284
352,0,39,0,0,82101212,37373320,,18632068,19859116,21581384,22028644,,11955624,9628756,7828868,7960072
353,1,39,0,0,82199664,37262956,,18734028,19856720,21577940,22030976,,11844584,9632368,7839956,7946048
354,0,39,0,0,82311280,37176768,,18834740,19867752,21577896,22030892,,11734260,9633852,7842248,7966408
355,1,39,0,0,82427632,37063452,,18935892,19875172,21588540,22028028,,11637992,9630828,7827552,7967080
356,0,40,0,0,82825204,36637636,,19218288,19876864,21701192,22028860,,11345780,9628196,7699968,7963692
357,1,40,0,0,82967812,36507704,,19333172,19883224,21722484,22028932,,11238616,9621980,7681152,7965956
358,0,40,0,0,82979864,36498484,,19345232,19882332,21721268,22031032,,11224004,9613624,7695280,7965576
359,0,40,0,0,82493404,36984200,,19343792,19877120,21721676,21550816,,11230244,9616948,7701352,8435656
360,0,39,0,0,82695336,36749132,,19369240,19868124,21801052,21656920,,11190804,9627360,7617116,8313852
361,0,39,0,0,82699804,36774964,,19371216,19870032,21802080,21656476,,11204364,9628860,7600804,8340936
362,1,38,0,0,82091724,37381608,,19362180,19139888,21860016,21729640,,11202152,10370608,7540324,8268524
363,0,38,0,0,82196020,37264640,,19367552,19201452,21862452,21764564,,11202152,10287260,7545012,8230216
364,1,38,0,0,82439268,37014244,,19348180,19203100,21867560,22020428,,11229024,10281696,7546952,7956572
365,0,39,0,0,82467676,37027720,,19345580,19183608,21872232,22066256,,11227312,10319020,7557720,7923668
366,0,39,0,0,82481004,36982636,,19342064,19194756,21875660,22068524,,11225628,10304720,7545716,7906572
367,0,38,0,0,81737428,37743596,,18617836,19174004,21880364,22065224,,11966548,10328600,7540196,7908252
368,0,39,0,0,82111504,37366728,,18812596,19348424,21887680,22062804,,11760252,10159268,7537348,7909860
369,0,39,0,0,82099636,37377404,,18821236,19348880,21861108,22068412,,11755772,10159572,7552688,7909372
370,0,40,0,0,82584136,36890568,,19148528,19506136,21870772,22058700,,11431680,10006428,7550688,7901772
371,1,40,0,0,82788116,36712920,,19308736,19551292,21869448,22058640,,11273124,9958100,7547276,7934420
372,0,40,0,0,80832412,38665876,,19309160,19554384,19910108,22058760,,11263080,9945172,9527184,7930440
373,1,41,0,0,81041648,38450276,,19338164,19827624,20397588,21478272,,11235372,9669964,9018436,8526504
374,1,41,0,0,80193060,39298632,,19351944,19832428,20551608,20457080,,11230468,9663916,8856792,9547456
375,1,41,0,0,80365076,39129536,,19339444,19860616,20666704,20498312,,11242980,9648328,8742108,9496120
376,0,41,0,0,80488516,38997876,,19338020,19861036,20687276,20602184,,11228920,9653800,8716764,9398392
377,1,41,0,0,80695776,38798476,,19337712,19858176,20898020,20601868,,11235084,9637760,8521016,9404616
378,0,41,0,0,80982440,38490516,,19338324,19862356,21063632,20718128,,11231876,9641388,8358884,9258368
379,0,41,0,0,81093864,38365780,,19337488,19861076,21173836,20721464,,11234016,9637284,8239776,9254704
380,0,41,0,0,80801188,38687444,,18923368,19862492,21296104,20719224,,11670784,9632852,8111888,9271920
381,0,40,0,0,81435432,38041780,,19341788,19865924,21404720,20823000,,11242460,9628560,7992144,9178616
382,0,40,0,0,81508312,37961244,,19330576,19856600,21494432,20826704,,11237688,9653032,7913204,9157320
383,1,40,0,0,81774488,37684172,,19343952,19828408,21697356,20904772,,11226932,9662240,7714692,9080308
384,0,39,0,0,82037756,37411004,,19345328,19885868,21704912,21101648,,11224052,9608904,7704228,8873820
385,0,40,0,0,82528408,36922376,,19329196,19873164,22019572,21306476,,11230360,9621888,7385512,8684616
386,0,40,0,0,82517908,36934728,,19327316,19875472,22000676,21314444,,11243672,9618996,7409900,8662160
387,0,40,0,0,82731612,36719460,,19327972,19874988,22003352,21525300,,11257772,9614284,7391036,8456368
388,1,40,0,0,82415304,37018156,,18767472,19889068,22019652,21739112,,11804256,9602940,7378432,8232528
389,0,40,0,0,82894212,36507420,,19247292,19884412,22016400,21746108,,11290724,9606772,7392272,8217652
390,0,40,0,0,83291980,36168404,,19333352,19839064,22033224,22086340,,11248196,9673900,7351164,7895144
391,0,38,0,0,83383892,36083804,,19345700,19919384,22036216,22082592,,11234020,9579184,7378864,7891736
392,0,38,0,0,83343096,36088196,,19337932,19914588,22006988,22083588,,11247124,9578348,7381976,7880748
393,0,38,0,0,81201468,38214312,,18814096,19273060,21339480,21774832,,11750144,10198028,8064800,8201340
394,0,36,0,0,81862916,37581276,,19362376,19286520,21439408,21774612,,11203964,10216944,7958380,8201988
395,1,36,0,0,82244172,37194824,,19361288,19404196,21430624,22048064,,11208568,10104452,7956236,7925568
396,1,37,0,0,82438752,37004516,,19342004,19387092,21662280,22047376,,11230724,10118732,7743552,7911508
397,1,37,0,0,82566712,36848532,,19341900,19486260,21660384,22078168,,11231192,10026980,7713112,7877248
398,0,38,0,0,82924656,36509792,,19341820,19700796,22029360,21852680,,11244412,9797612,7361840,8105928
399,0,38,0,0,80757180,38687360,,18201644,19805424,22016340,20733772,,12378312,9677784,7388320,9242944
400,1,38,0,0,81256764,38180888,,18570984,19909900,22003760,20772120,,12000824,9592892,7383368,9203804
401,1,37,0,0,79509016,39886820,,18571552,19903112,20270008,20764344,,11993528,9595312,9110236,9187744
402,0,39,0,0,80474264,38941200,,19072780,19907544,20543240,20950700,,11505524,9589404,8836696,9009576
403,0,40,0,0,80795644,38654276,,19279152,19900416,20660712,20955364,,11314140,9590280,8732260,9017596
404,0,40,0,0,81043232,38374264,,19317252,19903012,20765768,21057200,,11261764,9591536,8623220,8897744
405,1,40,0,0,81171908,38292832,,19318024,19904780,20891644,21057460,,11279656,9593424,8505496,8914256
406,0,40,0,0,80736080,38691848,,19316424,19278064,20992120,21149472,,11262220,10224632,8386256,8818740
407,1,40,0,0,81208320,38224784,,19318068,19432520,21206512,21251220,,11263852,10066488,8190520,8703924
408,1,40,0,0,80338416,39106532,,17961372,19531468,21403576,21442000,,12624492,9977596,7977276,8527168
409,0,38,0,0,81299044,38125792,,18744724,19528060,21476060,21550200,,11823172,9968308,7924296,8410016
410,0,38,0,0,81825152,37595744,,18866100,19626520,21579072,21753460,,11699176,9871636,7815492,8209440
411,0,38,0,0,81840728,37569692,,18878112,19627744,21578816,21756056,,11696284,9868880,7797600,8206928
412,0,38,0,0,82383848,37011784,,18880684,19744052,21785572,21973540,,11681772,9744400,7583044,8002568
413,0,39,0,0,83027188,36392512,,19127556,19905940,21919892,22073800,,11449736,9602832,7448476,7891468
414,0,40,0,0,83423116,35967848,,19351452,19908012,22058344,22105308,,11232724,9577772,7310160,7847192
415,0,40,0,0,83399936,35978760,,19344708,19899980,22056528,22098720,,11225456,9588720,7302972,7861612
416,1,40,0,0,83383020,36041268,,19346368,19904344,22031052,22101256,,11234744,9589584,7363480,7853460
417,1,40,0,0,83414944,35985936,,19345596,19913388,22040464,22115496,,11232052,9584384,7335964,7833536
418,0,40,0,0,83413712,35979760,,19346268,19909084,22043300,22115060,,11220852,9591464,7340580,7826864
419,0,40,0,0,83424736,35963836,,19344732,19907520,22060264,22112220,,11235692,9580916,7316144,7831084
420,0,39,0,0,81655612,37790064,,19358632,19268924,22052576,20975480,,11223668,10231596,7327880,9006920
421,0,39,0,0,79613968,39796732,,16744988,19431092,22055284,21382604,,13859440,10039264,7320300,8577728
422,1,37,0,0,78157492,41247608,,15251108,19430284,22054120,21421980,,15339644,10062400,7321100,8524464
423,0,37,0,0,77186016,42232564,,15371356,19532472,20861120,21421068,,15200036,9960632,8536076,8535820
424,0,37,0,0,77901244,41490332,,15708468,19546148,21225228,21421400,,14863436,9943848,8152996,8530052
425,0,37,0,0,78053392,41322544,,15707844,19654736,21269780,21421032,,14871044,9834564,8108592,8508344
426,1,38,0,0,78396572,41037268,,15793100,19889044,21297596,21416832,,14789072,9604436,8085984,8557776
427,0,38,0,0,78724820,40684480,,15998700,19906016,21404764,21415340,,14579880,9589704,7966584,8548312
428,1,38,0,0,78758156,40644016,,16007460,19932588,21401400,21416708,,14570304,9550580,7990468,8532664
429,0,38,0,0,79126324,40268252,,16104736,19935528,21563852,21522208,,14461920,9562756,7810448,8433128
430,1,39,0,0,79447136,39918144,,16307672,19948516,21668356,21522592,,14250252,9532740,7704252,8430900
431,0,39,0,0,79555524,39828516,,16318432,19948004,21770240,21518848,,14248756,9560768,7598004,8420988
432,0,39,0,0,80065472,39323016,,16515220,19949796,21982552,21617904,,14044752,9557440,7379328,8341496
433,0,39,0,0,80181100,39210384,,16620452,19960364,21982156,21618128,,13958288,9531280,7376100,8344716
434,0,39,0,0,80624028,38777864,,16723920,19958200,22049484,21892424,,13865952,9543552,7313940,8054420
435,0,40,0,0,80966332,38445604,,17011092,19963580,22099412,21892248,,13578004,9551000,7258056,8058544
436,0,41,0,0,81144052,38258296,,17114436,19963224,22091640,21974752,,13462028,9543512,7281524,7971232
437,0,41,0,0,79672288,39742268,,17276652,18200112,22111872,22083652,,13313016,11302084,7268832,7858336
438,0,40,0,0,80615580,38792628,,17533720,18882600,22089220,22110040,,13040592,10618640,7294416,7838980
439,0,40,0,0,81033204,38390188,,17737884,19094660,22091392,22109268,,12838212,10400620,7296632,7854724
440,0,41,0,0,81292076,38108828,,17786928,19310804,22086452,22107892,,12788820,10172132,7299888,7847988
441,1,41,0,0,81561904,37815980,,18047980,19314668,22089992,22109264,,12522928,10160676,7287160,7845216
442,0,41,0,0,81972492,37409724,,18259608,19506392,22096276,22110216,,12316512,9961280,7289940,7841992
443,1,41,0,0,82227876,37187116,,18434952,19593124,22086628,22113172,,12138428,9906500,7293452,7848736
444,0,41,0,0,82593804,36792184,,18669308,19764660,22042284,22117552,,11888092,9739964,7328948,7835180
445,1,41,0,0,83016952,36359156,,18859544,19932596,22107588,22117224,,11704392,9564176,7242604,7847984
446,0,41,0,0,83128864,36229296,,18967360,19932260,22107164,22122080,,11591012,9554976,7240720,7842588
447,0,41,0,0,83385600,35963212,,19276868,19929652,22112784,22066296,,11280564,9557584,7247776,7877288
448,0,40,0,0,83562920,35771872,,19368768,19930740,22111880,22151532,,11178576,9559252,7257904,7776140
449,1,40,0,0,83547700,35821392,,19366076,19928300,22113372,22139952,,11191920,9557516,7249820,7822136
450,0,40,0,0,83551212,35828200,,19367576,19928596,22114620,22140420,,11187880,9573040,7244100,7823180
451,0,40,0,0,83556196,35808548,,19367016,19925144,22122964,22141072,,11186200,9571316,7235540,7815492
452,1,40,0,0,83548412,35827296,,19368284,19927492,22112928,22139708,,11192112,9567816,7254784,7812584
453,0,40,0,0,83542252,35854748,,19369452,19928620,22126324,22117856,,11194208,9571068,7244144,7845328
454,0,40,0,0,82811608,36559924,,19370324,19174428,22145264,22121592,,11191212,10323024,7223916,7821772
455,1,39,0,0,83060120,36330072,,19368268,19430548,22136072,22125232,,11193480,10061792,7242656,7832144
456,0,39,0,0,77151636,42282868,,15314844,19634020,20079900,22122872,,15289176,9857812,9304276,7831604
457,0,38,0,0,78248104,41148664,,16125852,19738632,20259256,22124364,,14468408,9755524,9103968,7820764
458,0,38,0,0,77097468,42279572,,16340708,19743572,20450748,20562440,,14220896,9748732,8916932,9393012
459,0,39,0,0,77533544,41812500,,16324932,19862908,20541704,20804000,,14254800,9619680,8815960,9122060
460,0,40,0,0,78080280,41304580,,16524468,19910356,20656276,20989180,,14049508,9592472,8700228,8962372
461,0,41,0,0,78337132,41060080,,16627468,19907376,20758660,21043628,,13954096,9587244,8618004,8900736
462,0,41,0,0,78614704,40769064,,16636944,19915784,20973400,21088576,,13944588,9575756,8404104,8844616
463,1,41,0,0,78910748,40467804,,16834852,19911916,20976156,21187824,,13738072,9572508,8389584,8767640
464,0,41,0,0,79378188,40001712,,16933284,19912532,21186844,21345528,,13641696,9585204,8179316,8595496
465,1,41,0,0,79734388,39637076,,17039456,19908636,21394340,21391956,,13534492,9568244,7986800,8547540
466,0,41,0,0,80112848,39233620,,17147068,19913272,21570144,21482364,,13419808,9566816,7789768,8457228
467,1,41,0,0,80028816,39323772,,17244604,19569332,21610324,21604556,,13309100,9930140,7743020,8341512
468,0,40,0,0,80948068,38412084,,17451332,19910944,21834456,21751336,,13107088,9595124,7504552,8205320
469,1,40,0,0,81233556,38083692,,17556068,19932168,21939176,21806144,,12995676,9552420,7416940,8118656
470,0,40,0,0,81593848,37752688,,17555676,19948432,22106708,21983032,,13017736,9526160,7252220,7956572
471,1,40,0,0,81998852,37351272,,17763016,19938736,22159080,22138020,,12810140,9545712,7199580,7795840
472,0,40,0,0,82155844,37205504,,17865648,19934988,22146864,22208344,,12700920,9556796,7214624,7733164
473,0,40,0,0,82184300,37172484,,17865280,19929476,22141532,22248012,,12698096,9556096,7226272,7692020
474,0,40,0,0,82407152,36968224,,18077652,19927932,22147324,22254244,,12483700,9558968,7225672,7699884
475,0,40,0,0,82510928,36838796,,18179840,19932232,22141992,22256864,,12373356,9551332,7231612,7682496
476,1,40,0,0,82738804,36617464,,18390364,19938184,22149092,22261164,,12157544,9565824,7229172,7664924
477,0,40,0,0,82728744,36642772,,18393416,19911172,22157368,22266788,,12148316,9613196,7219032,7662228
478,1,40,0,0,82821476,36526420,,18496660,19911312,22144156,22269348,,12052604,9588760,7235756,7649300
479,0,40,0,0,83059680,36221892,,18715476,19947440,22154852,22241912,,11844528,9474040,7211216,7692108
480,1,40,0,0,81943356,35136336,,18824840,19935364,20928628,22254524,,11738616,7271072,8449020,7677628
481,0,40,0,0,82456596,36831380,,19110080,19938800,21134360,22273356,,11439248,9509172,8213992,7668968
482,1,40,0,0,80943896,38347084,,19307912,19934704,21137784,20563496,,11243976,9499316,8226804,9376988
483,0,39,0,0,81078328,38214184,,19386660,19941804,21144500,20605364,,11169348,9493912,8212584,9338340
484,1,39,0,0,80982784,38306812,,19384828,19448944,21352236,20796776,,11173980,9980156,8007720,9144956
485,0,39,0,0,81430504,37839452,,19384616,19678192,21369592,20998104,,11171024,9748780,7976336,8943312
486,1,39,0,0,81527372,37747032,,19384384,19696128,21460272,20986588,,11166540,9745852,7886732,8947908
487,0,39,0,0,81746900,37531504,,19391804,19697244,21562228,21095624,,11149772,9741036,7786148,8854548
488,1,39,0,0,82017416,37271428,,19400420,19689120,21635488,21292388,,11145236,9750496,7724244,8651452
489,0,39,0,0,82082796,37197676,,19387272,19689224,21640724,21365576,,11162484,9746388,7716168,8572636
490,1,40,0,0,82633900,36652824,,19386112,19853316,21826564,21567908,,11162656,9582156,7551304,8356708
491,0,40,0,0,82696272,36572692,,19386420,19850188,21837120,21622544,,11164600,9581736,7529312,8297044
492,1,40,0,0,82912680,36355972,,19309920,19965908,21931484,21705368,,11247112,9459808,7426576,8222476
493,0,39,0,0,83345828,35893104,,19407304,19957748,22047824,21932952,,11141680,9457360,7309496,7984568
494,1,39,0,0,83384396,35914852,,19379620,19942144,22120860,21941772,,11169144,9498352,7243624,8003732
495,0,39,0,0,83573788,35690944,,19383280,19933612,22166016,22090880,,11149244,9490308,7205560,7845832
496,1,39,0,0,83718900,35553816,,19396004,19934276,22159536,22229084,,11141488,9501580,7200540,7710208
497,0,39,0,0,83741692,35536036,,19399104,19935456,22164504,22242628,,11161952,9493492,7194664,7685928
498,1,39,0,0,83777928,35505916,,19399104,19933160,22162052,22283612,,11157684,9493280,7203092,7651860
499,0,39,0,0,83774684,35494492,,19392288,19933504,22165280,22283612,,11152260,9489072,7200448,7652712
500,0,39,0,0,83787384,35453396,,19373340,19946328,22185552,22282164,,11183360,9478072,7153604,7638360
501,1,39,0,0,83377708,35886380,,19373784,19530972,22189824,22283128,,11183908,9914132,7152092,7636248
502,0,38,0,0,83770212,35484152,,19373192,19920620,22193252,22283148,,11183184,9498360,7160968,7641640
503,1,38,0,0,83850720,35421932,,19371884,19960576,22235472,22282788,,11188152,9459760,7124308,7649712
504,0,37,0,0,82443192,36827348,,17935872,19999792,22227880,22279648,,12621548,9431676,7119996,7654128
505,0,36,0,0,81527136,37695748,,17954668,20007756,21283464,22281248,,12597868,9354528,8083960,7659392
506,1,36,0,0,81845096,35158336,,18248800,19994620,21310884,22290792,,12293756,7167228,8054304,7643048
507,0,36,0,0,80788596,38464092,,18285436,19642864,21309032,21551264,,12240124,9778124,8048604,8397240
508,0,35,0,0,81529860,37714724,,18290008,19982152,21307856,21949844,,12244220,9420596,8069208,7980700
509,0,35,0,0,81588412,37626996,,18290312,20006900,21299196,21992004,,12239692,9397672,8063780,7925852
510,0,35,0,0,81613108,37608832,,18279456,20007544,21330436,21995672,,12256744,9395512,8029420,7927156
511,0,35,0,0,81751396,37514124,,18279160,19969260,21501912,22001064,,12285236,9456584,7859636,7912668
512,1,36,0,0,81829068,37413664,,18280208,19956988,21500788,22091084,,12263132,9467744,7860980,7821808
513,0,36,0,0,81805716,37463788,,18280568,19962020,21489368,22073760,,12272844,9459840,7879484,7851620
514,1,36,0,0,82104072,37155752,,18283396,19963156,21598528,22258992,,12259372,9463496,7775008,7657876
515,0,37,0,0,82179536,37081304,,18282904,19960860,21610176,22325596,,12276096,9464580,7750492,7590136
516,0,37,0,0,82263096,37004692,,18279924,19963232,21710176,22309764,,12279544,9455368,7654600,7615180
517,1,37,0,0,81596824,37671760,,18282504,19271928,21715280,22327112,,12264828,10161212,7649092,7596628
518,0,37,0,0,81995556,37236112,,18282440,19681520,21722428,22309168,,12268980,9733600,7627232,7606300
519,1,37,0,0,82234496,36983936,,18284280,19782332,21844272,22323612,,12266824,9618580,7506224,7592308
520,0,38,0,0,82374416,36875472,,18282484,19960216,21834296,22297420,,12263596,9459164,7513064,7639648
521,0,38,0,0,82384108,36863636,,18286480,19962464,21842552,22292612,,12259372,9449408,7505284,7649572
522,1,38,0,0,82564476,36691852,,18287852,19963080,22015104,22298440,,12280912,9442388,7338724,7629828
523,0,38,0,0,82589240,36673920,,18299896,19963236,22022184,22303924,,12258452,9466352,7326120,7622996
524,1,38,0,0,77769184,41512620,,18301640,19962772,22013504,17491268,,12249036,9457676,7335512,12470396
525,0,36,0,0,78674016,40565324,,18291712,19965252,22204340,18212712,,12270260,9448072,7135648,11711344
526,1,36,0,0,78914968,40322764,,18292688,19969004,22222464,18430812,,12254020,9451144,7119948,11497652
527,0,37,0,0,78862332,40397164,,18292472,19929048,22209700,18431112,,12251820,9513684,7137196,11494464
528,1,38,0,0,78568940,40702840,,18463376,19440916,22230004,18434644,,12095444,10007024,7101908,11498464
529,0,37,0,0,79131944,40142368,,18567948,19820680,22228484,18514832,,11991300,9602056,7132244,11416768
530,1,37,0,0,79183772,40043116,,18567236,19863768,22227616,18525152,,11987300,9544520,7118244,11393052
