Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
162,0,53,52,1,0,0,61957676,39192292,67568952,8080,29571500,,14449972,16311732,16353152,14842820,,11663844,8124040,8252728,11151680,,17971672,16041740,15989760,17565780,,2020,2020,2020,2020,,6612680,8215680,8032196,6710944
165,0,54,53,1,0,0,62482844,38661960,67038904,8080,29571932,,14564772,16319636,16560492,15037944,,11543284,8117916,8042424,10958336,,17851140,16035780,15779620,17372364,,2020,2020,2020,2020,,6612692,8215836,8032436,6710968
168,1,55,54,1,0,0,63503880,37606740,65986968,8080,29573212,,15070464,16423372,16765628,15244416,,11032844,7995404,7823632,10754860,,17343116,15913920,15561004,17168928,,2020,2020,2020,2020,,6613228,8216372,8032632,6710980
172,0,56,55,1,0,0,64637224,36498136,64883540,8080,29574348,,15278144,16925664,17084440,15348976,,10833664,7503580,7516136,10644756,,17143952,15424316,15256440,17058832,,2020,2020,2020,2020,,6613236,8216760,8033356,6710996
175,1,57,56,1,0,0,66276752,34846032,63233856,8080,29575044,,15483212,17437352,17487536,15868652,,10620484,6997856,7110000,10117692,,16930792,14918800,14850516,16533748,,2020,2020,2020,2020,,6613264,8216912,8033584,6711284
179,0,58,57,0,1,0,67410072,33689904,62078472,8080,29575796,,15495412,17845364,17797504,16271792,,10599864,6571700,6800700,9717640,,16910448,14492856,14541424,16133744,,2020,2020,2020,2020,,6613520,8217156,8033816,6711304
182,0,59,58,1,0,0,68246224,32869964,61263332,8080,29576664,,15806800,17955496,18001224,16482704,,10271356,6473576,6602572,9522460,,16584200,14397012,14343568,15938552,,2020,2020,2020,2020,,6613680,8217580,8034096,6711308
185,0,60,59,1,0,0,69174048,31962424,60358804,8080,29577820,,16215376,18252788,18124408,16581476,,9884108,6178540,6484984,9414792,,16197060,14102248,14228600,15830896,,2020,2020,2020,2020,,6613860,8217920,8034720,6711320
188,1,61,60,1,0,0,70106148,30992996,59392348,8080,29578940,,16619696,18255096,18332160,16899196,,9481860,6168664,6257340,9085132,,15794908,14092856,14001076,15503508,,2020,2020,2020,2020,,6613876,8218376,8034968,6711720
192,0,62,61,1,0,0,70824156,30275112,58675032,8080,29579444,,16735208,18459752,18536984,17092212,,9364860,5964084,6057100,8889068,,15678180,13888468,13800912,15307472,,2020,2020,2020,2020,,6614072,8218544,8035092,6711736
195,0,63,62,1,0,0,71879724,29175864,57582256,8080,29581304,,17131348,18782304,18739940,17226132,,8946280,5622884,5847936,8758764,,15261560,13549620,13592064,15179012,,2020,2020,2020,2020,,6614272,8219152,8035396,6712484
199,0,64,63,1,0,0,73382348,27704236,56113760,8080,29582304,,17542712,19287592,19049696,17502348,,8539896,5135752,5541024,8487564,,14855220,13062864,13286992,14908684,,2020,2020,2020,2020,,6614300,8219504,8035796,6712704
202,1,65,64,1,0,0,74521708,26567028,54978160,8080,29583228,,17755272,19597628,19450340,17718468,,8327560,4828744,5147096,8263628,,14643224,12756136,12893996,14684804,,2020,2020,2020,2020,,6614468,8219800,8036300,6712660
206,1,66,65,1,0,0,75344396,25743400,54158732,8080,29584264,,18066484,19798952,19562572,17916388,,8024812,4627668,5035184,8055736,,14342232,12555364,12782384,14478752,,2020,2020,2020,2020,,6614604,8220068,8036512,6713080
210,0,67,66,1,0,0,76272092,24772872,53190900,8080,29584980,,18151180,20015088,19874868,18230956,,7917688,4381504,4720148,7753532,,14235136,12311524,12467616,14176624,,2020,2020,2020,2020,,6614596,8220468,8036768,6713148
214,0,68,67,1,0,0,77396576,23672580,52093560,8080,29585960,,18355624,20413312,20088028,18539612,,7735744,3999068,4498488,7439280,,14053236,11929360,12248556,13862408,,2020,2020,2020,2020,,6614656,8220692,8037444,6713168
